"business_id","category_id"
"8592","24"
"8593","18"
"8593","23"
"8593","24"
"8593","25"
"8593","26"
"8594","8"
"8594","227"
"8595","18"
"8595","26"
"8595","148"
"8595","150"
"8596","18"
"8596","166"
"8596","170"
"8597","18"
"8597","89"
"8598","8"
"8598","21"
"8598","115"
"8598","116"
"8598","227"
"8598","228"
"8599","31"
"8599","363"
"8600","1"
"8601","31"
"8601","109"
"8601","137"
"8601","246"
"8601","350"
"8602","8"
"8602","24"
"8602","39"
"8602","71"
"8602","72"
"8602","73"
"8603","18"
"8603","93"
"8604","18"
"8604","42"
"8604","43"
"8604","79"
"8605","18"
"8605","112"
"8606","6"
"8606","68"
"8607","8"
"8607","24"
"8607","71"
"8607","113"
"8608","6"
"8608","126"
"8609","8"
"8609","217"
"8609","218"
"8610","18"
"8610","49"
"8610","79"
"8611","53"
"8611","54"
"8611","55"
"8612","2"
"8612","3"
"8613","18"
"8613","42"
"8613","43"
"8613","89"
"8613","90"
"8614","8"
"8614","71"
"8615","8"
"8615","217"
"8615","218"
"8616","18"
"8616","127"
"8616","128"
"8616","163"
"8617","18"
"8617","26"
"8618","18"
"8618","26"
"8619","44"
"8619","160"
"8619","508"
"8620","18"
"8620","26"
"8621","17"
"8621","18"
"8622","18"
"8622","85"
"8622","125"
"8623","18"
"8623","24"
"8623","42"
"8623","43"
"8623","125"
"8623","240"
"8623","394"
"8624","18"
"8624","205"
"8625","18"
"8625","172"
"8626","18"
"8626","24"
"8626","26"
"8626","192"
"8626","370"
"8627","54"
"8627","184"
"8628","18"
"8628","170"
"8629","44"
"8629","223"
"8630","37"
"8630","39"
"8631","24"
"8631","87"
"8631","113"
"8631","319"
"8632","31"
"8632","58"
"8632","354"
"8633","18"
"8633","62"
"8634","17"
"8634","18"
"8635","8"
"8635","69"
"8635","70"
"8636","18"
"8636","125"
"8637","44"
"8637","160"
"8637","181"
"8638","54"
"8638","94"
"8639","18"
"8639","93"
"8639","129"
"8639","182"
"8640","18"
"8640","49"
"8640","79"
"8641","13"
"8641","15"
"8641","46"
"8641","47"
"8641","48"
"8642","31"
"8642","37"
"8642","39"
"8642","146"
"8642","276"
"8643","42"
"8643","43"
"8644","18"
"8644","62"
"8645","24"
"8646","18"
"8646","89"
"8647","18"
"8647","112"
"8648","18"
"8648","199"
"8649","1"
"8649","31"
"8649","281"
"8649","472"
"8650","115"
"8650","454"
"8651","53"
"8651","54"
"8651","55"
"8652","18"
"8652","42"
"8652","43"
"8652","125"
"8653","6"
"8653","21"
"8653","44"
"8653","200"
"8653","201"
"8653","497"
"8654","74"
"8654","75"
"8655","7"
"8655","8"
"8655","10"
"8656","24"
"8656","239"
"8657","24"
"8657","145"
"8658","39"
"8658","50"
"8658","190"
"8659","2"
"8659","197"
"8660","21"
"8660","467"
"8661","18"
"8661","163"
"8662","18"
"8662","129"
"8663","1"
"8663","83"
"8664","18"
"8664","42"
"8664","43"
"8664","136"
"8664","155"
"8665","8"
"8665","229"
"8665","252"
"8666","8"
"8666","39"
"8666","73"
"8667","18"
"8667","125"
"8668","18"
"8668","89"
"8669","18"
"8669","26"
"8669","49"
"8670","7"
"8670","8"
"8670","12"
"8670","229"
"8671","13"
"8671","15"
"8671","46"
"8671","47"
"8671","48"
"8672","8"
"8672","31"
"8672","58"
"8672","161"
"8672","162"
"8672","395"
"8673","44"
"8673","489"
"8674","8"
"8674","69"
"8674","118"
"8675","18"
"8675","26"
"8676","39"
"8676","50"
"8677","21"
"8677","60"
"8677","61"
"8678","18"
"8678","129"
"8679","37"
"8679","39"
"8679","475"
"8680","18"
"8680","54"
"8680","112"
"8680","155"
"8680","184"
"8681","8"
"8681","21"
"8681","69"
"8681","118"
"8681","282"
"8681","386"
"8682","24"
"8682","113"
"8682","239"
"8683","8"
"8683","39"
"8683","73"
"8684","7"
"8684","8"
"8684","10"
"8684","11"
"8684","12"
"8685","18"
"8685","142"
"8685","318"
"8686","18"
"8686","170"
"8687","2"
"8687","8"
"8687","217"
"8687","237"
"8687","262"
"8688","6"
"8688","40"
"8689","21"
"8689","179"
"8690","31"
"8690","58"
"8690","255"
"8690","256"
"8691","17"
"8691","18"
"8692","18"
"8692","125"
"8693","2"
"8693","322"
"8694","53"
"8694","54"
"8694","55"
"8695","18"
"8695","267"
"8696","18"
"8696","49"
"8696","419"
"8697","21"
"8697","60"
"8698","6"
"8698","126"
"8698","269"
"8699","24"
"8699","98"
"8700","18"
"8700","26"
"8701","17"
"8701","18"
"8702","8"
"8702","69"
"8702","70"
"8702","80"
"8703","6"
"8703","68"
"8704","8"
"8704","71"
"8705","18"
"8705","26"
"8705","112"
"8705","154"
"8706","18"
"8706","125"
"8707","54"
"8707","94"
"8708","8"
"8708","69"
"8708","118"
"8709","7"
"8709","8"
"8709","10"
"8709","189"
"8710","21"
"8710","200"
"8711","6"
"8711","40"
"8712","21"
"8712","60"
"8713","1"
"8713","343"
"8714","39"
"8714","50"
"8714","51"
"8715","18"
"8715","112"
"8715","155"
"8716","2"
"8716","43"
"8716","265"
"8717","6"
"8717","126"
"8718","8"
"8718","227"
"8719","18"
"8719","93"
"8720","8"
"8720","24"
"8720","71"
"8720","113"
"8721","39"
"8721","103"
"8722","18"
"8722","42"
"8722","43"
"8722","57"
"8722","172"
"8723","8"
"8723","39"
"8723","73"
"8724","18"
"8724","125"
"8725","18"
"8725","24"
"8726","18"
"8726","62"
"8727","17"
"8727","18"
"8728","18"
"8728","112"
"8729","39"
"8729","103"
"8730","8"
"8730","39"
"8730","73"
"8731","31"
"8731","363"
"8732","1"
"8732","375"
"8732","522"
"8733","1"
"8733","32"
"8733","33"
"8733","169"
"8734","167"
"8734","168"
"8735","18"
"8735","142"
"8735","207"
"8735","208"
"8736","31"
"8736","92"
"8737","24"
"8737","113"
"8738","6"
"8738","126"
"8739","24"
"8739","98"
"8740","24"
"8740","370"
"8741","8"
"8741","451"
"8742","17"
"8742","18"
"8743","139"
"8743","140"
"8744","44"
"8744","201"
"8745","31"
"8745","34"
"8745","35"
"8746","31"
"8746","109"
"8746","137"
"8746","246"
"8747","8"
"8747","229"
"8748","18"
"8748","49"
"8749","18"
"8749","85"
"8749","175"
"8750","18"
"8750","89"
"8750","163"
"8751","18"
"8751","89"
"8751","150"
"8751","155"
"8752","168"
"8752","471"
"8753","39"
"8753","103"
"8754","17"
"8754","18"
"8755","15"
"8755","16"
"8756","18"
"8756","49"
"8757","111"
"8757","215"
"8758","21"
"8758","266"
"8759","24"
"8759","101"
"8760","54"
"8760","94"
"8761","37"
"8761","39"
"8761","103"
"8761","475"
"8762","24"
"8762","87"
"8762","113"
"8762","114"
"8763","31"
"8763","363"
"8764","8"
"8764","217"
"8764","237"
"8765","31"
"8765","109"
"8765","137"
"8765","246"
"8766","18"
"8766","148"
"8767","6"
"8767","8"
"8767","77"
"8767","131"
"8767","312"
"8768","1"
"8768","2"
"8768","33"
"8768","226"
"8768","412"
"8769","74"
"8769","75"
"8770","1"
"8770","83"
"8770","111"
"8770","168"
"8770","473"
"8771","8"
"8771","69"
"8771","70"
"8771","80"
"8771","330"
"8772","18"
"8772","198"
"8773","8"
"8773","24"
"8773","71"
"8773","113"
"8774","8"
"8774","24"
"8774","39"
"8774","71"
"8774","72"
"8774","73"
"8775","1"
"8775","33"
"8776","8"
"8776","69"
"8776","119"
"8777","18"
"8777","26"
"8777","112"
"8777","155"
"8778","24"
"8778","239"
"8779","44"
"8779","45"
"8780","18"
"8780","49"
"8781","39"
"8781","103"
"8782","1"
"8782","82"
"8782","365"
"8783","8"
"8783","144"
"8784","44"
"8784","159"
"8784","160"
"8785","18"
"8785","26"
"8786","18"
"8786","42"
"8786","43"
"8786","57"
"8786","125"
"8787","8"
"8787","132"
"8788","17"
"8788","18"
"8789","18"
"8789","112"
"8789","155"
"8790","18"
"8790","112"
"8791","7"
"8791","8"
"8791","9"
"8791","238"
"8792","18"
"8792","154"
"8793","18"
"8793","155"
"8794","18"
"8794","225"
"8795","8"
"8795","263"
"8796","18"
"8796","112"
"8796","155"
"8797","18"
"8798","18"
"8798","49"
"8799","5"
"8799","6"
"8800","24"
"8800","239"
"8801","111"
"8802","140"
"8803","111"
"8803","215"
"8804","8"
"8804","353"
"8805","8"
"8805","29"
"8805","54"
"8805","258"
"8805","259"
"8806","39"
"8806","103"
"8807","1"
"8807","32"
"8807","33"
"8807","169"
"8808","18"
"8808","125"
"8809","42"
"8809","43"
"8810","42"
"8810","43"
"8810","173"
"8811","39"
"8811","50"
"8812","39"
"8812","50"
"8812","190"
"8813","31"
"8813","92"
"8813","221"
"8814","18"
"8814","154"
"8815","5"
"8815","6"
"8816","24"
"8816","101"
"8817","8"
"8817","31"
"8817","161"
"8817","162"
"8818","24"
"8818","98"
"8819","44"
"8819","45"
"8820","53"
"8820","54"
"8820","55"
"8821","18"
"8821","112"
"8822","24"
"8822","87"
"8822","185"
"8823","21"
"8823","200"
"8824","18"
"8824","88"
"8824","196"
"8825","21"
"8825","266"
"8826","18"
"8826","207"
"8826","208"
"8827","18"
"8827","129"
"8827","196"
"8828","2"
"8828","24"
"8828","314"
"8829","18"
"8829","24"
"8829","25"
"8829","98"
"8830","18"
"8830","62"
"8831","18"
"8831","26"
"8832","39"
"8832","103"
"8832","121"
"8833","18"
"8833","49"
"8833","89"
"8834","21"
"8834","304"
"8835","6"
"8835","24"
"8835","40"
"8835","72"
"8836","42"
"8836","43"
"8836","57"
"8836","66"
"8837","24"
"8837","95"
"8837","145"
"8838","8"
"8838","229"
"8839","1"
"8839","33"
"8839","169"
"8840","168"
"8840","294"
"8841","39"
"8841","103"
"8842","18"
"8842","25"
"8842","89"
"8842","102"
"8843","31"
"8843","108"
"8843","109"
"8843","137"
"8844","1"
"8844","33"
"8844","423"
"8845","24"
"8845","98"
"8846","7"
"8846","8"
"8846","9"
"8846","24"
"8846","113"
"8846","227"
"8847","18"
"8847","93"
"8848","8"
"8848","77"
"8849","7"
"8849","8"
"8849","291"
"8850","7"
"8850","8"
"8850","12"
"8850","353"
"8851","18"
"8851","112"
"8852","31"
"8852","58"
"8852","97"
"8853","6"
"8854","115"
"8854","554"
"8855","6"
"8855","126"
"8856","18"
"8856","23"
"8856","24"
"8856","26"
"8857","8"
"8857","189"
"8857","330"
"8858","21"
"8858","44"
"8858","200"
"8858","201"
"8859","31"
"8859","58"
"8859","97"
"8860","44"
"8860","45"
"8861","39"
"8861","51"
"8862","18"
"8862","79"
"8862","233"
"8863","168"
"8863","294"
"8864","44"
"8864","45"
"8865","18"
"8865","89"
"8866","31"
"8866","58"
"8866","97"
"8867","6"
"8867","68"
"8868","24"
"8868","98"
"8869","18"
"8869","93"
"8870","8"
"8870","24"
"8870","113"
"8870","259"
"8870","261"
"8871","21"
"8871","60"
"8872","44"
"8872","251"
"8873","39"
"8873","103"
"8874","13"
"8874","14"
"8874","15"
"8875","18"
"8875","26"
"8876","18"
"8876","79"
"8877","248"
"8877","249"
"8878","74"
"8878","75"
"8879","21"
"8879","22"
"8879","81"
"8880","24"
"8880","98"
"8881","21"
"8881","458"
"8882","6"
"8882","24"
"8882","40"
"8882","72"
"8883","8"
"8883","69"
"8883","70"
"8883","330"
"8884","8"
"8884","217"
"8884","218"
"8885","18"
"8885","42"
"8885","43"
"8885","90"
"8886","18"
"8886","88"
"8887","6"
"8887","436"
"8888","8"
"8888","77"
"8888","91"
"8889","18"
"8889","26"
"8889","112"
"8889","155"
"8890","8"
"8890","39"
"8890","73"
"8891","8"
"8891","69"
"8891","76"
"8892","18"
"8892","24"
"8892","125"
"8892","394"
"8893","8"
"8893","69"
"8893","70"
"8894","18"
"8894","24"
"8894","25"
"8894","87"
"8894","89"
"8894","319"
"8895","18"
"8895","170"
"8896","18"
"8896","26"
"8897","24"
"8897","145"
"8897","212"
"8898","18"
"8898","89"
"8899","7"
"8899","8"
"8900","13"
"8900","14"
"8900","15"
"8900","16"
"8901","8"
"8901","71"
"8902","18"
"8902","155"
"8903","7"
"8903","8"
"8903","77"
"8903","78"
"8904","18"
"8904","155"
"8905","7"
"8905","8"
"8905","12"
"8905","69"
"8905","229"
"8906","18"
"8906","49"
"8906","208"
"8907","24"
"8907","113"
"8908","8"
"8908","69"
"8908","118"
"8908","119"
"8908","120"
"8909","21"
"8909","414"
"8910","17"
"8910","18"
"8911","18"
"8911","26"
"8912","31"
"8912","92"
"8913","24"
"8913","98"
"8914","21"
"8914","266"
"8915","1"
"8915","54"
"8915","323"
"8915","327"
"8916","17"
"8916","18"
"8917","31"
"8917","58"
"8917","275"
"8918","18"
"8918","112"
"8919","7"
"8919","8"
"8919","10"
"8919","12"
"8920","18"
"8920","42"
"8920","43"
"8920","57"
"8920","173"
"8921","24"
"8921","145"
"8922","18"
"8922","88"
"8922","516"
"8923","31"
"8923","363"
"8924","7"
"8924","8"
"8924","291"
"8925","53"
"8925","54"
"8925","55"
"8926","24"
"8926","87"
"8926","239"
"8927","17"
"8927","18"
"8928","6"
"8928","126"
"8929","18"
"8929","207"
"8929","208"
"8930","17"
"8930","18"
"8931","8"
"8932","6"
"8932","24"
"8932","40"
"8932","72"
"8933","42"
"8933","43"
"8933","355"
"8934","115"
"8934","434"
"8935","24"
"8935","212"
"8936","21"
"8936","22"
"8936","81"
"8937","23"
"8937","24"
"8937","95"
"8938","1"
"8939","36"
"8939","39"
"8940","75"
"8940","96"
"8941","21"
"8941","44"
"8941","153"
"8941","156"
"8941","157"
"8942","18"
"8942","93"
"8942","270"
"8943","1"
"8943","105"
"8944","115"
"8944","558"
"8945","7"
"8945","8"
"8945","9"
"8945","24"
"8945","113"
"8945","227"
"8946","7"
"8946","8"
"8946","9"
"8947","37"
"8947","39"
"8947","103"
"8948","24"
"8948","98"
"8949","18"
"8949","24"
"8949","87"
"8949","125"
"8949","174"
"8950","7"
"8950","8"
"8950","9"
"8951","23"
"8951","24"
"8951","72"
"8951","113"
"8952","18"
"8952","112"
"8953","18"
"8953","42"
"8953","43"
"8953","57"
"8953","267"
"8954","18"
"8954","163"
"8955","18"
"8955","198"
"8956","18"
"8956","26"
"8957","15"
"8957","48"
"8958","18"
"8958","163"
"8959","24"
"8959","72"
"8960","17"
"8960","18"
"8960","296"
"8961","39"
"8961","103"
"8962","42"
"8962","43"
"8962","90"
"8963","31"
"8963","222"
"8964","168"
"8965","7"
"8965","8"
"8965","9"
"8966","18"
"8966","155"
"8966","163"
"8967","18"
"8967","155"
"8967","166"
"8968","1"
"8968","287"
"8969","2"
"8969","8"
"8969","24"
"8969","98"
"8969","220"
"8970","21"
"8970","22"
"8970","81"
"8971","17"
"8971","18"
"8972","31"
"8972","58"
"8972","363"
"8973","18"
"8973","23"
"8973","24"
"8973","25"
"8973","26"
"8974","18"
"8974","26"
"8974","148"
"8974","192"
"8975","17"
"8975","18"
"8975","49"
"8975","133"
"8976","18"
"8976","125"
"8977","7"
"8977","8"
"8977","10"
"8977","11"
"8977","84"
"8978","18"
"8978","233"
"8979","18"
"8979","62"
"8980","7"
"8980","8"
"8980","10"
"8980","238"
"8981","18"
"8981","89"
"8982","44"
"8982","306"
"8982","307"
"8982","308"
"8983","18"
"8983","89"
"8984","24"
"8984","87"
"8985","39"
"8985","103"
"8986","31"
"8986","58"
"8987","17"
"8987","18"
"8988","31"
"8988","58"
"8988","97"
"8989","18"
"8989","26"
"8989","112"
"8989","154"
"8990","8"
"8990","39"
"8990","73"
"8991","18"
"8991","49"
"8992","24"
"8992","145"
"8993","44"
"8993","160"
"8994","53"
"8994","54"
"8994","55"
"8995","18"
"8995","112"
"8995","192"
"8996","210"
"8996","445"
"8997","44"
"8997","45"
"8998","18"
"8998","125"
"8999","24"
"8999","101"
"9000","18"
"9000","93"
"9001","2"
"9001","197"
"9002","1"
"9002","43"
"9002","327"
"9003","24"
"9003","113"
"9004","18"
"9004","24"
"9004","112"
"9004","377"
"9006","21"
"9006","500"
"9007","75"
"9007","326"
"9007","333"
"9008","44"
"9008","45"
"9009","2"
"9009","43"
"9009","117"
"9009","457"
"9010","54"
"9010","65"
"9011","17"
"9011","18"
"9011","49"
"9011","133"
"9012","24"
"9012","113"
"9013","17"
"9013","18"
"9013","49"
"9014","21"
"9014","60"
"9014","250"
"9015","1"
"9015","2"
"9015","3"
"9015","8"
"9015","77"
"9015","505"
"9016","18"
"9016","88"
"9017","115"
"9018","18"
"9018","42"
"9018","43"
"9018","125"
"9019","18"
"9019","79"
"9020","15"
"9020","16"
"9021","39"
"9021","50"
"9022","8"
"9022","21"
"9022","69"
"9022","80"
"9022","156"
"9022","157"
"9023","7"
"9023","8"
"9023","11"
"9024","8"
"9024","69"
"9025","36"
"9025","39"
"9026","18"
"9026","85"
"9026","89"
"9027","24"
"9027","98"
"9027","191"
"9028","31"
"9028","92"
"9029","18"
"9029","42"
"9029","43"
"9029","125"
"9029","136"
"9030","18"
"9030","49"
"9031","18"
"9031","125"
"9031","148"
"9031","382"
"9032","18"
"9032","23"
"9032","24"
"9032","150"
"9033","24"
"9033","98"
"9034","31"
"9034","109"
"9034","137"
"9035","18"
"9035","23"
"9035","24"
"9035","205"
"9035","310"
"9037","18"
"9037","172"
"9038","31"
"9038","221"
"9039","18"
"9039","85"
"9040","39"
"9040","50"
"9041","24"
"9041","145"
"9042","18"
"9042","341"
"9043","44"
"9043","45"
"9044","30"
"9044","31"
"9044","36"
"9044","39"
"9044","58"
"9044","284"
"9045","18"
"9046","44"
"9046","159"
"9046","160"
"9047","210"
"9047","384"
"9048","24"
"9048","98"
"9049","53"
"9049","202"
"9049","274"
"9050","44"
"9051","24"
"9051","95"
"9051","145"
"9052","17"
"9052","18"
"9053","44"
"9053","153"
"9054","39"
"9054","103"
"9055","18"
"9055","79"
"9056","31"
"9056","109"
"9056","110"
"9056","137"
"9056","246"
"9057","18"
"9057","85"
"9057","89"
"9058","24"
"9058","98"
"9059","39"
"9059","103"
"9060","18"
"9060","26"
"9061","1"
"9061","33"
"9061","242"
"9062","31"
"9062","108"
"9062","109"
"9062","110"
"9063","18"
"9063","402"
"9064","8"
"9064","39"
"9064","73"
"9064","295"
"9065","23"
"9065","24"
"9065","95"
"9066","2"
"9066","8"
"9066","188"
"9066","220"
"9067","24"
"9067","87"
"9067","113"
"9067","174"
"9068","18"
"9068","267"
"9068","400"
"9069","39"
"9069","103"
"9070","6"
"9070","126"
"9071","18"
"9071","112"
"9072","31"
"9073","21"
"9073","156"
"9074","24"
"9074","113"
"9075","53"
"9075","178"
"9075","214"
"9076","18"
"9076","93"
"9077","18"
"9077","125"
"9078","18"
"9078","42"
"9078","43"
"9078","89"
"9078","90"
"9078","240"
"9079","42"
"9079","43"
"9079","90"
"9080","18"
"9080","89"
"9081","7"
"9081","8"
"9081","84"
"9082","18"
"9082","112"
"9083","2"
"9083","8"
"9083","220"
"9084","18"
"9084","125"
"9084","233"
"9085","18"
"9085","112"
"9086","18"
"9086","26"
"9086","125"
"9087","18"
"9087","129"
"9088","5"
"9088","6"
"9089","31"
"9089","34"
"9089","35"
"9090","1"
"9090","105"
"9091","8"
"9091","228"
"9092","24"
"9092","98"
"9093","2"
"9093","42"
"9093","43"
"9093","57"
"9093","197"
"9094","1"
"9094","30"
"9094","31"
"9094","33"
"9094","242"
"9095","18"
"9095","125"
"9096","21"
"9096","320"
"9097","8"
"9097","351"
"9098","18"
"9098","49"
"9099","39"
"9099","50"
"9099","190"
"9100","8"
"9100","39"
"9100","69"
"9100","73"
"9100","76"
"9101","6"
"9101","171"
"9101","231"
"9102","24"
"9102","145"
"9103","8"
"9103","24"
"9103","71"
"9103","113"
"9104","1"
"9104","441"
"9105","18"
"9105","93"
"9106","6"
"9106","40"
"9107","15"
"9107","48"
"9108","21"
"9108","60"
"9109","24"
"9110","7"
"9110","8"
"9110","9"
"9111","8"
"9111","29"
"9111","54"
"9111","258"
"9111","259"
"9112","18"
"9112","89"
"9113","1"
"9113","83"
"9114","17"
"9114","18"
"9115","17"
"9115","18"
"9115","49"
"9116","24"
"9116","98"
"9117","17"
"9117","18"
"9118","8"
"9118","24"
"9118","71"
"9118","113"
"9119","18"
"9119","233"
"9120","24"
"9120","113"
"9121","17"
"9121","18"
"9122","18"
"9122","49"
"9122","79"
"9123","18"
"9123","26"
"9123","49"
"9123","192"
"9124","31"
"9124","109"
"9124","137"
"9125","2"
"9125","3"
"9126","39"
"9126","103"
"9127","18"
"9127","207"
"9128","1"
"9128","7"
"9128","8"
"9128","77"
"9128","78"
"9128","131"
"9128","300"
"9129","18"
"9129","163"
"9130","8"
"9130","227"
"9130","228"
"9130","263"
"9131","1"
"9131","32"
"9131","33"
"9131","169"
"9131","268"
"9132","18"
"9132","364"
"9133","8"
"9133","21"
"9133","69"
"9133","320"
"9133","403"
"9134","8"
"9134","24"
"9134","39"
"9134","71"
"9134","72"
"9134","73"
"9135","2"
"9135","24"
"9135","314"
"9136","44"
"9136","223"
"9137","17"
"9137","18"
"9138","8"
"9138","54"
"9138","194"
"9138","353"
"9139","24"
"9139","98"
"9140","31"
"9140","58"
"9140","275"
"9141","18"
"9141","88"
"9142","21"
"9142","61"
"9142","467"
"9143","53"
"9143","54"
"9143","55"
"9144","53"
"9144","54"
"9144","55"
"9145","6"
"9145","40"
"9146","53"
"9146","54"
"9146","55"
"9147","7"
"9147","8"
"9147","10"
"9147","12"
"9148","18"
"9148","207"
"9148","208"
"9149","54"
"9149","65"
"9150","23"
"9150","24"
"9151","8"
"9151","28"
"9151","29"
"9152","6"
"9152","241"
"9153","2"
"9153","8"
"9153","220"
"9154","42"
"9154","43"
"9154","90"
"9155","8"
"9155","71"
"9156","6"
"9156","433"
"9157","24"
"9157","98"
"9158","31"
"9158","58"
"9158","256"
"9159","7"
"9159","8"
"9159","9"
"9159","71"
"9160","13"
"9160","15"
"9161","39"
"9161","121"
"9162","18"
"9162","42"
"9162","43"
"9162","125"
"9163","24"
"9163","98"
"9164","44"
"9164","181"
"9165","8"
"9165","254"
"9167","21"
"9167","115"
"9167","116"
"9168","140"
"9169","8"
"9169","69"
"9169","70"
"9170","8"
"9170","144"
"9171","8"
"9171","227"
"9172","18"
"9172","93"
"9173","6"
"9173","231"
"9174","18"
"9174","208"
"9175","18"
"9175","23"
"9175","24"
"9175","26"
"9176","17"
"9176","18"
"9178","18"
"9178","133"
"9179","18"
"9179","42"
"9179","43"
"9179","125"
"9180","1"
"9180","53"
"9180","54"
"9180","55"
"9180","105"
"9181","24"
"9181","145"
"9182","18"
"9182","26"
"9182","148"
"9182","392"
"9183","8"
"9183","69"
"9183","118"
"9183","119"
"9184","8"
"9184","217"
"9184","218"
"9185","6"
"9185","231"
"9186","8"
"9186","217"
"9186","262"
"9187","8"
"9187","71"
"9188","168"
"9188","294"
"9189","31"
"9189","58"
"9190","23"
"9190","24"
"9190","72"
"9190","113"
"9191","8"
"9191","21"
"9191","189"
"9191","282"
"9192","18"
"9192","112"
"9193","44"
"9193","45"
"9194","44"
"9194","45"
"9195","21"
"9195","200"
"9196","6"
"9196","171"
"9197","24"
"9197","113"
"9198","8"
"9198","259"
"9198","398"
"9199","18"
"9199","89"
"9200","18"
"9201","1"
"9201","54"
"9201","65"
"9201","512"
"9202","8"
"9202","132"
"9203","18"
"9203","49"
"9203","79"
"9204","209"
"9204","210"
"9204","450"
"9205","1"
"9205","105"
"9206","18"
"9206","88"
"9206","89"
"9206","142"
"9207","24"
"9207","95"
"9207","145"
"9208","140"
"9208","210"
"9208","356"
"9208","388"
"9208","445"
"9209","8"
"9209","39"
"9209","50"
"9209","73"
"9209","190"
"9210","31"
"9210","257"
"9211","18"
"9212","21"
"9212","386"
"9213","18"
"9213","42"
"9213","43"
"9213","142"
"9214","2"
"9214","3"
"9215","18"
"9215","93"
"9215","129"
"9215","182"
"9216","7"
"9216","8"
"9216","11"
"9216","12"
"9216","84"
"9217","43"
"9217","484"
"9218","18"
"9218","93"
"9218","163"
"9219","31"
"9219","37"
"9219","39"
"9219","58"
"9219","276"
"9219","295"
"9219","342"
"9220","18"
"9220","93"
"9221","18"
"9221","166"
"9221","170"
"9222","17"
"9222","18"
"9222","26"
"9222","148"
"9223","24"
"9223","54"
"9223","98"
"9223","184"
"9224","2"
"9224","188"
"9225","2"
"9225","117"
"9226","42"
"9226","43"
"9227","18"
"9227","207"
"9227","208"
"9228","8"
"9228","39"
"9228","73"
"9229","18"
"9229","49"
"9229","89"
"9230","31"
"9230","92"
"9230","221"
"9230","222"
"9231","31"
"9231","109"
"9231","246"
"9232","6"
"9232","40"
"9233","5"
"9233","6"
"9234","8"
"9234","29"
"9234","340"
"9235","17"
"9235","18"
"9236","21"
"9236","414"
"9237","18"
"9237","166"
"9237","170"
"9238","8"
"9238","44"
"9238","228"
"9238","306"
"9238","307"
"9238","308"
"9239","18"
"9240","18"
"9240","198"
"9241","39"
"9241","50"
"9241","103"
"9242","18"
"9242","112"
"9243","1"
"9243","8"
"9243","77"
"9243","131"
"9243","339"
"9244","39"
"9244","103"
"9245","7"
"9245","8"
"9245","9"
"9246","18"
"9246","88"
"9246","129"
"9246","196"
"9247","18"
"9247","42"
"9247","43"
"9247","57"
"9247","66"
"9247","125"
"9248","18"
"9248","128"
"9248","163"
"9249","18"
"9249","155"
"9250","31"
"9250","108"
"9250","109"
"9251","31"
"9251","109"
"9251","137"
"9252","1"
"9252","18"
"9252","105"
"9252","125"
"9253","18"
"9253","155"
"9254","8"
"9254","351"
"9255","18"
"9255","42"
"9255","43"
"9255","89"
"9256","6"
"9256","436"
"9257","39"
"9257","309"
"9258","18"
"9258","24"
"9258","26"
"9258","98"
"9258","150"
"9259","53"
"9259","54"
"9259","55"
"9260","30"
"9260","31"
"9261","8"
"9261","259"
"9262","18"
"9262","198"
"9263","8"
"9263","24"
"9263","87"
"9263","185"
"9263","283"
"9264","17"
"9264","18"
"9265","18"
"9265","112"
"9266","1"
"9266","512"
"9267","18"
"9267","155"
"9268","8"
"9268","24"
"9268","71"
"9268","113"
"9269","24"
"9269","98"
"9270","8"
"9270","77"
"9271","5"
"9271","6"
"9271","41"
"9271","126"
"9272","18"
"9272","147"
"9272","148"
"9272","163"
"9273","8"
"9273","21"
"9273","115"
"9273","116"
"9273","227"
"9273","228"
"9274","24"
"9274","95"
"9274","113"
"9274","239"
"9275","6"
"9275","126"
"9275","171"
"9275","407"
"9276","18"
"9276","207"
"9276","208"
"9277","18"
"9277","112"
"9278","8"
"9278","100"
"9279","21"
"9279","22"
"9279","81"
"9280","8"
"9280","71"
"9281","1"
"9281","33"
"9282","24"
"9282","113"
"9283","6"
"9283","269"
"9284","53"
"9284","187"
"9285","18"
"9285","24"
"9285","26"
"9285","192"
"9285","370"
"9286","18"
"9286","198"
"9287","17"
"9287","18"
"9287","49"
"9287","133"
"9288","2"
"9288","322"
"9289","53"
"9289","485"
"9290","18"
"9290","49"
"9291","18"
"9291","23"
"9291","24"
"9291","150"
"9292","21"
"9292","250"
"9293","31"
"9293","58"
"9293","92"
"9293","97"
"9294","39"
"9294","51"
"9295","1"
"9295","33"
"9295","412"
"9296","2"
"9296","226"
"9297","24"
"9297","113"
"9298","21"
"9298","44"
"9298","153"
"9298","304"
"9299","24"
"9299","145"
"9300","17"
"9300","18"
"9301","18"
"9301","112"
"9302","1"
"9302","462"
"9303","24"
"9303","98"
"9304","31"
"9304","324"
"9304","363"
"9305","18"
"9305","26"
"9306","17"
"9306","18"
"9307","8"
"9307","69"
"9307","118"
"9307","119"
"9307","120"
"9308","8"
"9308","228"
"9309","15"
"9309","48"
"9310","6"
"9310","68"
"9311","39"
"9311","51"
"9312","17"
"9312","18"
"9313","54"
"9313","194"
"9314","8"
"9314","39"
"9314","73"
"9315","24"
"9315","87"
"9315","185"
"9316","18"
"9316","150"
"9317","7"
"9317","8"
"9317","84"
"9317","259"
"9318","18"
"9318","142"
