"business_id","active","city","state","stars","review_count"
"6643","true","Phoenix","AZ","3","Low"
"6644","true","Gilbert","AZ","3.5","Medium"
"6645","true","Glendale","AZ","4.5","Low"
"6646","true","Phoenix","AZ","4.5","Medium"
"6647","true","Gilbert","AZ","4","Low"
"6648","true","Phoenix","AZ","4","Low"
"6649","true","Mesa","AZ","4.5","Low"
"6650","true","Tempe","AZ","3.5","High"
"6651","true","Chandler","AZ","3.5","Low"
"6652","true","Chandler","AZ","2","Low"
"6653","true","Scottsdale","AZ","3.5","Low"
"6654","true","Phoenix","AZ","4.5","Low"
"6655","true","Scottsdale","AZ","3","Low"
"6656","true","Mesa","AZ","3","Low"
"6657","true","Phoenix","AZ","4","Low"
"6658","false","Phoenix","AZ","4","Low"
"6659","true","Tempe","AZ","4","Low"
"6660","true","Phoenix","AZ","4","Medium"
"6661","true","Scottsdale","AZ","3","Medium"
"6662","false","Mesa","AZ","4","Medium"
"6663","true","Scottsdale","AZ","5","Low"
"6664","true","Phoenix","AZ","4.5","Low"
"6665","true","Peoria","AZ","4","Low"
"6666","false","Phoenix","AZ","3","Low"
"6667","true","Phoenix","AZ","3","Low"
"6668","true","Laveen","AZ","4","Low"
"6669","false","Phoenix","AZ","4","Medium"
"6670","true","Phoenix","AZ","2.5","Medium"
"6671","true","Tempe","AZ","4.5","Low"
"6672","true","Glendale","AZ","4","Low"
"6673","true","Phoenix","AZ","4","Low"
"6674","true","Sun City Anthem","AZ","3","Low"
"6675","true","Mesa","AZ","4","Medium"
"6676","true","Peoria","AZ","3","Low"
"6677","true","Surprise","AZ","3","Low"
"6678","true","Gilbert","AZ","4.5","Low"
"6679","true","Mesa","AZ","5","Low"
"6680","true","Chandler","AZ","4.5","Low"
"6681","true","Scottsdale","AZ","4","High"
"6682","true","Phoenix","AZ","3.5","Medium"
"6683","true","Phoenix","AZ","3","Low"
"6684","true","Phoenix","AZ","3.5","Low"
"6685","true","Peoria","AZ","2.5","Low"
"6686","true","Phoenix","AZ","3.5","Low"
"6687","true","San Tan Valley","AZ","4","Low"
"6688","true","Tempe","AZ","3.5","Low"
"6689","true","Phoenix","AZ","4.5","Low"
"6690","true","Mesa","AZ","2","Low"
"6691","false","Scottsdale","AZ","4.5","Low"
"6692","true","Gilbert","AZ","2.5","Low"
"6693","true","Scottsdale","AZ","3","Low"
"6694","true","Queen Creek","AZ","3","Low"
"6695","true","Phoenix","AZ","2.5","Low"
"6696","true","Phoenix","AZ","3.5","Low"
"6697","false","Mesa","AZ","3","Low"
"6698","true","Phoenix","AZ","3.5","Medium"
"6699","true","Mesa","AZ","4","Low"
"6700","true","Phoenix","AZ","3.5","Medium"
"6701","true","Phoenix","AZ","3.5","Low"
"6702","true","Glendale","AZ","4","High"
"6703","true","Glendale","AZ","4","Low"
"6704","true","Phoenix","AZ","4","Medium"
"6705","true","Phoenix","AZ","3.5","High"
"6706","true","Scottsdale","AZ","3.5","Low"
"6707","true","Glendale","AZ","4.5","Low"
"6708","true","Peoria","AZ","3.5","Low"
"6709","false","Scottsdale","AZ","4","Medium"
"6710","true","Phoenix","AZ","3","Low"
"6711","true","Tempe","AZ","4.5","Low"
"6712","false","Gilbert","AZ","4","Low"
"6713","true","Scottsdale","AZ","3.5","Low"
"6714","true","Scottsdale","AZ","4","Low"
"6715","true","Phoenix","AZ","2","Low"
"6716","true","Scottsdale","AZ","4","Medium"
"6717","true","Buckeye","AZ","3.5","Low"
"6718","true","Mesa","AZ","3","Low"
"6719","true","Phoenix","AZ","4.5","Low"
"6720","true","Sun City","AZ","4.5","Low"
"6721","false","Phoenix","AZ","5","Low"
"6722","true","Glendale","AZ","2.5","Medium"
"6723","true","Phoenix","AZ","4","Uber"
"6724","true","Scottsdale","AZ","4","Medium"
"6725","true","Phoenix","AZ","3.5","Low"
"6726","true","Phoenix","AZ","3","Low"
"6727","true","Phoenix","AZ","4","Low"
"6728","true","Glendale","AZ","2.5","Medium"
"6729","true","Phoenix","AZ","2.5","Low"
"6730","true","Gilbert","AZ","3.5","Low"
"6731","true","Cave Creek","AZ","4.5","Low"
"6732","true","Mesa","AZ","4","Medium"
"6733","true","Phoenix","AZ","4","Low"
"6734","true","Phoenix","AZ","3","Low"
"6735","true","Scottsdale","AZ","4","Low"
"6736","true","Scottsdale","AZ","3.5","Medium"
"6737","true","Tempe","AZ","3.5","Low"
"6738","true","Tempe","AZ","3.5","Medium"
"6739","true","Mesa","AZ","4.5","Medium"
"6740","true","Phoenix","AZ","4.5","Low"
"6741","true","Phoenix","AZ","3.5","Low"
"6742","true","Tempe","AZ","3.5","Low"
"6743","true","Scottsdale","AZ","3.5","Low"
"6744","true","Chandler","AZ","2","Low"
"6745","true","Phoenix","AZ","4.5","Low"
"6746","false","Buckeye","AZ","2","Medium"
"6747","true","Gilbert","AZ","4.5","Low"
"6748","true","Phoenix","AZ","4","Medium"
"6749","true","Scottsdale","AZ","3.5","Low"
"6750","true","Anthem","AZ","4.5","Low"
"6751","true","Phoenix","AZ","2","Low"
"6752","true","Phoenix","AZ","3","High"
"6753","true","Tempe","AZ","5","Low"
"6754","true","Phoenix","AZ","4","Low"
"6755","true","Phoenix","AZ","2.5","Low"
"6756","true","Mesa","AZ","4.5","Low"
"6757","true","Phoenix","AZ","2","Low"
"6758","true","Phoenix","AZ","4","Low"
"6759","true","Phoenix","AZ","4.5","Low"
"6760","true","Chandler","AZ","5","Low"
"6761","true","Phoenix","AZ","4.5","Low"
"6762","true","Phoenix","AZ","4","Low"
"6763","true","Phoenix","AZ","2.5","Low"
"6764","true","Scottsdale","AZ","5","Low"
"6765","true","Chandler","AZ","5","Low"
"6766","true","Gilbert","AZ","3.5","Medium"
"6767","true","Buckeye","AZ","3.5","Low"
"6768","true","Scottsdale","AZ","3.5","Low"
"6769","true","Scottsdale","AZ","5","Low"
"6770","true","Phoenix","AZ","3.5","Low"
"6771","false","Scottsdale","AZ","3.5","Low"
"6772","true","Scottsdale","AZ","3.5","Low"
"6773","true","Chandler","AZ","5","Low"
"6774","true","Glendale","AZ","3","Low"
"6775","true","Glendale","AZ","4.5","Low"
"6776","false","Gold Canyon","AZ","3.5","Low"
"6777","true","Phoenix","AZ","3.5","Medium"
"6778","true","Phoenix","AZ","2.5","Low"
"6779","true","Surprise","AZ","3.5","Low"
"6780","true","Chandler","AZ","2.5","Low"
"6781","true","Phoenix","AZ","3.5","High"
"6782","false","Tempe","AZ","3","Low"
"6783","true","Tempe","AZ","4","Low"
"6784","true","Scottsdale","AZ","3.5","Low"
"6785","true","Scottsdale","AZ","4.5","Low"
"6786","true","Phoenix","AZ","4","Low"
"6787","true","Fort McDowell","AZ","3.5","Low"
"6788","true","Phoenix","AZ","4","Low"
"6789","true","Chandler","AZ","3.5","Medium"
"6790","true","Chandler","AZ","4","Low"
"6791","true","Phoenix","AZ","4.5","Low"
"6792","true","Avondale","AZ","4.5","Low"
"6793","true","Tempe","AZ","4","Medium"
"6794","true","Mesa","AZ","4","Low"
"6795","true","Phoenix","AZ","3.5","Low"
"6796","true","Phoenix","AZ","4","Medium"
"6797","true","Chandler","AZ","4","Low"
"6798","true","Glendale","AZ","4.5","High"
"6799","true","Chandler","AZ","5","Low"
"6800","false","Phoenix","AZ","3.5","Low"
"6801","false","Phoenix","AZ","3.5","Medium"
"6802","true","Phoenix","AZ","5","Low"
"6803","true","Mesa","AZ","3","Low"
"6804","true","Scottsdale","AZ","4","Low"
"6805","true","Phoenix","AZ","3","Medium"
"6806","true","Tempe","AZ","4","Low"
"6807","true","Phoenix","AZ","3","Low"
"6808","true","Tempe","AZ","1","Low"
"6809","true","Chandler","AZ","4","Low"
"6810","true","Tempe","AZ","4.5","Low"
"6811","false","Gilbert","AZ","4","Low"
"6812","true","Chandler","AZ","2.5","Low"
"6813","true","Phoenix","AZ","4","Medium"
"6814","true","Phoenix","AZ","3.5","High"
"6815","false","Phoenix","AZ","4","Medium"
"6816","true","Phoenix","AZ","2","Low"
"6817","true","Phoenix","AZ","2.5","Low"
"6818","true","Scottsdale","AZ","4.5","Low"
"6819","true","Scottsdale","AZ","3.5","High"
"6820","true","Glendale","AZ","3","Medium"
"6821","true","Glendale","AZ","5","Low"
"6822","true","Chandler","AZ","3.5","Medium"
"6823","true","Phoenix","AZ","5","Low"
"6824","true","Phoenix","AZ","3","Low"
"6825","false","Scottsdale","AZ","4","Low"
"6826","true","Scottsdale","AZ","4.5","High"
"6827","true","Chandler","AZ","4","Low"
"6828","true","Phoenix","AZ","5","Low"
"6829","true","Queen Creek","AZ","4.5","Low"
"6830","true","Phoenix","AZ","5","Low"
"6831","true","Glendale","AZ","4","Low"
"6832","false","Scottsdale","AZ","3","Low"
"6833","true","Phoenix","AZ","3.5","Low"
"6834","true","Mesa","AZ","4","Low"
"6835","true","Tempe","AZ","5","Low"
"6836","true","Scottsdale","AZ","1","Low"
"6837","true","Goodyear","AZ","3.5","Low"
"6838","true","Scottsdale","AZ","3","Low"
"6839","true","Scottsdale","AZ","3.5","Low"
"6840","true","Tempe","AZ","3","Medium"
"6841","true","Mesa","AZ","4.5","Low"
"6842","true","Tempe","AZ","2","Low"
"6843","true","Phoenix","AZ","3","Low"
"6844","true","Mesa","AZ","4.5","Low"
"6845","true","Phoenix","AZ","3","Medium"
"6846","true","Wickenburg","AZ","3.5","Low"
"6847","true","Chandler","AZ","5","Low"
"6848","true","Scottsdale","AZ","4.5","Low"
"6849","true","Surprise","AZ","2","Low"
"6850","false","Cave Creek","AZ","3","Low"
"6851","true","Phoenix","AZ","3.5","Low"
"6852","true","Phoenix","AZ","3.5","Low"
"6853","true","Phoenix","AZ","4.5","Low"
"6854","true","Phoenix","AZ","3.5","Medium"
"6855","true","Scottsdale","AZ","3","Low"
"6856","true","Tempe","AZ","3","Low"
"6857","true","Mesa","AZ","3.5","Low"
"6858","true","Chandler","AZ","4","Low"
"6859","true","Mesa","AZ","3","Low"
"6860","true","Phoenix","AZ","3.5","Low"
"6861","true","Scottsdale","AZ","4","Medium"
"6862","true","Scottsdale","AZ","4.5","Low"
"6863","true","Scottsdale","AZ","4.5","Low"
"6864","true","Mesa","AZ","3.5","Medium"
"6865","true","Scottsdale","AZ","2","Low"
"6866","true","Mesa","AZ","4.5","Low"
"6867","true","Gilbert","AZ","4","Low"
"6868","false","Mesa","AZ","1.5","Low"
"6869","true","Glendale","AZ","3","Medium"
"6870","true","chandler","AZ","5","Low"
"6871","true","Surprise","AZ","1.5","Low"
"6872","true","Mesa","AZ","4","Medium"
"6873","true","Phoenix","AZ","3.5","Low"
"6874","false","Anthem","AZ","3","Low"
"6875","true","Phoenix","AZ","4","Medium"
"6876","false","Scottsdale","AZ","4","Medium"
"6877","true","Phoenix","AZ","1","Low"
"6878","true","Scottsdale","AZ","5","Medium"
"6879","true","Tempe","AZ","5","Low"
"6880","true","Tempe","AZ","4","Medium"
"6881","true","Mesa","AZ","4.5","Low"
"6882","true","Tempe","AZ","3.5","Medium"
"6883","true","Chandler","AZ","3","Low"
"6884","true","Glendale","AZ","1","Low"
"6885","true","Tempe","AZ","3","Low"
"6886","true","Scottsdale","AZ","4.5","Medium"
"6887","true","Scottsdale","AZ","3.5","Low"
"6888","true","Phoenix","AZ","4","Low"
"6889","true","Phoenix","AZ","3.5","Low"
"6890","true","Avondale","AZ","3.5","Low"
"6891","true","Mesa","AZ","4","Low"
"6892","false","Tempe","AZ","3","Low"
"6893","false","Mesa","AZ","2","Low"
"6894","true","Scottsdale","AZ","4.5","Low"
"6895","true","Scottsdale","AZ","4.5","Low"
"6896","true","Mesa","AZ","3","Low"
"6897","true","Scottsdale","AZ","5","Low"
"6898","false","Mesa","AZ","4","Low"
"6899","true","Scottsdale","AZ","3.5","Medium"
"6900","true","Phoenix","AZ","2","Low"
"6901","true","Phoenix","AZ","4.5","Low"
"6902","true","Chandler","AZ","3","Low"
"6903","true","Phoenix","AZ","4.5","Low"
"6904","true","Tempe","AZ","3","Low"
"6905","true","Queen Creek","AZ","4.5","Medium"
"6906","true","Tempe","AZ","5","Low"
"6907","true","Scottsdale","AZ","4","Low"
"6908","true","Scottsdale","AZ","5","Low"
"6909","true","Gilbert","AZ","2.5","Low"
"6910","false","Scottsdale","AZ","3.5","Medium"
"6911","false","Scottsdale","AZ","3","Low"
"6912","true","Mesa","AZ","4","Medium"
"6913","true","Chandler","AZ","4","Medium"
"6914","false","Phoenix","AZ","4","Low"
"6915","true","Glendale","AZ","3","Low"
"6916","true","Phoenix","AZ","3.5","Low"
"6917","true","Carefree","AZ","3","Low"
"6918","true","Phoenix","AZ","3.5","Low"
"6919","true","Buckeye","AZ","2.5","Low"
"6920","true","Surprise","AZ","3.5","Low"
"6921","true","Scottsdale","AZ","3","High"
"6922","false","Laveen","AZ","3","Low"
"6923","true","Chandler","AZ","3","Low"
"6924","true","Phoenix","AZ","4.5","Medium"
"6925","false","Scottsdale","AZ","3.5","Low"
"6926","true","Phoenix","AZ","5","Low"
"6927","true","Tempe","AZ","3.5","Medium"
"6928","true","Peoria","AZ","3.5","Low"
"6929","true","Phoenix","AZ","5","Low"
"6930","true","Scottsdale","AZ","3.5","High"
"6931","true","Scottsdale","AZ","4","Low"
"6932","true","Mesa","AZ","3","Low"
"6933","true","Scottsdale","AZ","3.5","Low"
"6934","true","Tolleson","AZ","4","Medium"
"6935","true","Chandler","AZ","3.5","High"
"6936","true","Phoenix","AZ","3","Low"
"6937","true","Glendale","AZ","4.5","Low"
"6938","true","Phoenix","AZ","4.5","Low"
"6939","true","Chandler","AZ","4.5","Low"
"6940","true","Phoenix","AZ","4","Low"
"6941","true","Goodyear","AZ","3","Low"
"6942","true","Mesa","AZ","3.5","Low"
"6943","true","Phoenix","AZ","4.5","Medium"
"6944","false","Phoenix","AZ","3","Low"
"6945","true","Phoenix","AZ","3.5","Medium"
"6946","true","Glendale","AZ","4","Low"
"6947","true","Phoenix","AZ","3.5","Low"
"6948","true","Phoenix","AZ","4","Low"
"6949","true","Scottsdale","AZ","4.5","Low"
"6950","true","Gilbert","AZ","3","Low"
"6951","true","Phoenix","AZ","3.5","Low"
"6952","true","Mesa","AZ","2","Low"
"6953","true","Mesa","AZ","4.5","Low"
"6954","true","Phoenix","AZ","2.5","Low"
"6955","true","Chandler","AZ","5","Low"
"6956","true","Mesa","AZ","2","Low"
"6957","true","Surprise","AZ","3","Low"
"6958","true","Phoenix","AZ","3","Low"
"6959","true","Scottsdale","AZ","3","Low"
"6960","true","Mesa","AZ","5","Low"
"6961","true","Tolleson","AZ","4.5","Low"
"6962","true","Tempe","AZ","3.5","Uber"
"6963","true","Phoenix","AZ","4","High"
"6964","true","Buckeye","AZ","4.5","Low"
"6965","true","Phoenix","AZ","4","Low"
"6966","true","Phoenix","AZ","3","Low"
"6967","true","Gilbert","AZ","2.5","Low"
"6968","true","Litchfield Park","AZ","3.5","Low"
"6969","true","Gilbert","AZ","5","Low"
"6970","true","Phoenix","AZ","5","Low"
"6971","true","Maricopa","AZ","3","Low"
"6972","true","Tempe","AZ","3.5","High"
"6973","true","Mesa","AZ","4","High"
"6974","true","Scottsdale","AZ","2.5","Low"
"6975","false","Chandler","AZ","4","Low"
"6976","true","Tempe","AZ","4","Medium"
"6977","true","Phoenix","AZ","4","Low"
"6978","true","Phoenix","AZ","4","Medium"
"6979","false","Tempe","AZ","2.5","Low"
"6980","true","Scottsdale","AZ","2.5","Low"
"6981","true","Scottsdale","AZ","5","Low"
"6982","true","Mesa","AZ","1.5","Low"
"6983","true","Phoenix","AZ","4.5","Low"
"6984","true","Chandler","AZ","5","Low"
"6985","true","Glendale","AZ","5","Low"
"6986","true","Phoenix","AZ","4","Medium"
"6987","true","Phoenix","AZ","3","Low"
"6988","true","Chandler","AZ","3.5","Low"
"6989","true","Tempe","AZ","4.5","Medium"
"6990","true","Mesa","AZ","4","Medium"
"6991","true","Fountain Hills","AZ","2.5","Medium"
"6992","true","Phoenix","AZ","5","Low"
"6993","true","Peoria","AZ","2.5","Medium"
"6994","false","Glendale","AZ","3","Low"
"6995","false","Phoenix","AZ","4","Low"
"6996","true","Tempe","AZ","4.5","Low"
"6997","true","Phoenix","AZ","4.5","High"
"6998","true","Phoenix","AZ","5","Low"
"6999","true","Phoenix","AZ","4.5","Medium"
"7000","false","Tempe","AZ","5","Low"
"7001","true","Chandler","AZ","4.5","Low"
"7002","true","Chandler","AZ","3.5","Low"
"7003","true","Phoenix","AZ","2","Low"
"7004","true","Phoenix","AZ","3.5","Low"
"7005","true","Glendale","AZ","4","Low"
"7006","true","Phoenix","AZ","2.5","Low"
"7007","false","Phoenix","AZ","4","Low"
"7008","true","Peoria","AZ","3.5","High"
"7009","true","Scottsdale","AZ","5","Low"
"7010","true","Scottsdale","AZ","3.5","Medium"
"7011","true","Surprise","AZ","5","Low"
"7012","true","Phoenix","AZ","4","High"
"7013","false","Chandler","AZ","2.5","Low"
"7014","true","Phoenix","AZ","3.5","Low"
"7015","true","Phoenix","AZ","3.5","Low"
"7016","false","Scottsdale","AZ","3.5","Low"
"7017","true","Mesa","AZ","3","Low"
"7018","true","Scottsdale","AZ","4.5","Low"
"7019","true","Scottsdale","AZ","3.5","Medium"
"7020","true","Tempe","AZ","4.5","Low"
"7021","false","Scottsdale","AZ","4","Medium"
"7022","true","Gilbert","AZ","5","Low"
"7023","false","Glendale","AZ","2.5","Low"
"7024","true","Phoenix","AZ","5","Low"
"7025","true","Apache Junction","AZ","2.5","Low"
"7026","false","Scottsdale","AZ","4","Low"
"7027","true","Scottsdale","AZ","5","Low"
"7028","true","Goodyear","AZ","4.5","Low"
"7029","true","Peoria","AZ","4.5","Medium"
"7030","true","Phoenix","AZ","4","Medium"
"7031","true","Phoenix","AZ","4","High"
"7032","true","Phoenix","AZ","5","Low"
"7033","true","Phoenix","AZ","5","Low"
"7034","true","Anthem","AZ","3.5","Low"
"7035","true","Rio Verde","AZ","3.5","Low"
"7036","true","Scottsdale","AZ","4","Low"
"7037","true","Phoenix","AZ","3","Low"
"7038","true","Scottsdale","AZ","5","Low"
"7039","false","Anthem","AZ","3","Low"
"7040","false","Tempe","AZ","5","Low"
"7041","true","Scottsdale","AZ","3","Medium"
"7042","true","Apache Junction","AZ","2.5","Low"
"7043","true","Phoenix","AZ","3.5","Low"
"7044","true","Fountain Hills","AZ","4.5","Low"
"7045","true","Glendale","AZ","3.5","Low"
"7046","true","Peoria","AZ","3.5","Low"
"7047","true","Phoenix","AZ","5","Low"
"7048","true","Tempe","AZ","4.5","Low"
"7049","true","Chandler","AZ","4.5","Low"
"7050","true","Phoenix","AZ","3.5","Low"
"7051","false","Mesa","AZ","3.5","Medium"
"7052","true","Cave Creek","AZ","3.5","Low"
"7053","true","Glendale","AZ","3.5","Low"
"7054","true","Chandler","AZ","3.5","Low"
"7055","true","Phoenix","AZ","3","Low"
"7056","true","Phoenix","AZ","3.5","Low"
"7057","true","Phoenix","AZ","1","Low"
"7058","true","Scottsdale","AZ","3.5","High"
"7059","true","Phoenix","AZ","3.5","Low"
"7060","true","Scottsdale","AZ","4.5","High"
"7061","true","Paradise Valley","AZ","5","Low"
"7062","true","Mesa","AZ","4","Low"
"7063","true","Phoenix","AZ","4","Medium"
"7064","false","Phoenix","AZ","2","Medium"
"7065","true","Phoenix","AZ","4","Medium"
"7066","false","Phoenix","AZ","4.5","Low"
"7067","false","Phoenix","AZ","4","Low"
"7068","true","Phoenix","AZ","3.5","Medium"
"7069","true","Phoenix","AZ","3","Low"
"7070","true","Phoenix","AZ","3.5","Medium"
"7071","false","Chandler","AZ","3","Low"
"7072","true","Phoenix","AZ","3.5","Low"
"7073","true","Phoenix","AZ","3.5","Low"
"7074","true","Chandler","AZ","4","High"
"7075","true","Mesa","AZ","3.5","Low"
"7076","true","Phoenix","AZ","4","Uber"
"7077","true","Phoenix","AZ","3","Low"
"7078","false","Chandler","AZ","4","Low"
"7079","true","Scottsdale","AZ","3","Low"
"7080","true","Chandler","AZ","5","Low"
"7081","true","Phoenix","AZ","3.5","Low"
"7082","true","Tempe","AZ","4","Low"
"7083","true","Gilbert","AZ","2.5","Low"
"7084","true","Phoenix","AZ","3.5","Low"
"7085","true","Phoenix","AZ","4","Medium"
"7086","true","Chandler","AZ","3.5","Low"
"7087","true","Gilbert","AZ","5","Low"
"7088","false","Phoenix","AZ","2.5","Low"
"7089","true","Scottsdale","AZ","2","Low"
"7090","true","Tempe","AZ","4.5","Medium"
"7091","true","Phoenix Sky Harbor Center","AZ","3.5","Low"
"7092","true","Scottsdale","AZ","4.5","Low"
"7093","true","Tempe","AZ","2","Low"
"7094","false","Phoenix","AZ","3","Medium"
"7095","true","Scottsdale","AZ","3.5","Low"
"7096","true","Chandler","AZ","3.5","Medium"
"7097","true","Gilbert","AZ","2.5","Low"
"7098","true","Tempe","AZ","4.5","Low"
"7099","true","Phoenix","AZ","5","Medium"
"7100","true","Chandler","AZ","4","High"
"7101","true","Scottsdale","AZ","3.5","Low"
"7102","true","Chandler","AZ","4","Medium"
"7103","true","Gilbert","AZ","3.5","Medium"
"7104","true","Goodyear","AZ","4","Low"
"7105","true","Peoria","AZ","3.5","Low"
"7106","false","Gilbert","AZ","3","Low"
"7107","true","Phoenix","AZ","4","Low"
"7108","true","Phoenix","AZ","3","Low"
"7109","false","Mesa","AZ","4","Medium"
"7110","true","Phoenix","AZ","5","Low"
"7111","true","Phoenix","AZ","2.5","Low"
"7112","true","Phoenix","AZ","5","Low"
"7113","true","Phoenix","AZ","2.5","Low"
"7114","true","Phoenix","AZ","4","Low"
"7115","true","Gilbert","AZ","4","Medium"
"7116","true","Phoenix","AZ","3.5","Medium"
"7117","true","Phoenix","AZ","3","Low"
"7118","true","Mesa","AZ","4.5","Low"
"7119","true","Casa Grande","AZ","4","Low"
"7120","true","Phoenix","AZ","4.5","Low"
"7121","true","Scottsdale","AZ","3.5","Low"
"7122","true","Tempe","AZ","4","Low"
"7123","true","Mesa","AZ","2.5","Low"
"7124","true","Mesa","AZ","3","Low"
"7125","true","Phoenix","AZ","4.5","Low"
"7126","true","Phoenix","AZ","4.5","Low"
"7127","true","Phoenix","AZ","5","Low"
"7128","true","Tempe","AZ","3","Low"
"7129","true","Scottsdale","AZ","4","Medium"
"7130","true","Surprise","AZ","4.5","Low"
"7131","true","Scottsdale","AZ","3","Low"
"7132","true","Phoenix","AZ","3","Low"
"7133","true","Chandler","AZ","3.5","Low"
"7134","true","Sun City","AZ","2.5","Low"
"7135","true","Litchfield Park","AZ","3.5","Low"
"7136","true","Phoenix","AZ","2.5","Medium"
"7137","true","Phoenix","AZ","4","Medium"
"7138","false","Scottsdale","AZ","2.5","Low"
"7139","true","Phoenix","AZ","4","Low"
"7140","true","Surprise","AZ","3.5","Low"
"7141","false","Phoenix","AZ","2","Low"
"7142","true","Glendale","AZ","4.5","Low"
"7143","true","Mesa","AZ","5","Low"
"7144","true","Glendale","AZ","4.5","Low"
"7145","true","Scottsdale","AZ","4","Medium"
"7146","true","Gilbert","AZ","3.5","Low"
"7147","true","Tempe","AZ","5","Low"
"7148","true","Tempe","AZ","3","Medium"
"7149","true","Mesa","AZ","3.5","Low"
"7150","true","Goodyear","AZ","4","Low"
"7151","true","Casa Grande","AZ","4.5","Low"
"7152","true","Phoenix","AZ","5","Low"
"7153","true","Phoenix","AZ","4","Low"
"7154","true","Scottsdale","AZ","3.5","Low"
"7155","true","Tempe","AZ","3.5","Medium"
"7156","true","Chandler","AZ","5","Low"
"7157","false","Phoenix","AZ","3.5","Medium"
"7158","true","Anthem","AZ","3","Low"
"7159","true","Mesa","AZ","3.5","Low"
"7160","true","Avondale","AZ","3.5","Low"
"7161","true","Glendale","AZ","5","Low"
"7162","true","Tempe","AZ","4.5","Low"
"7163","true","Mesa","AZ","3.5","Low"
"7164","true","Surprise","AZ","3.5","Low"
"7165","true","Phoenix","AZ","5","Low"
"7166","false","Mesa","AZ","3","Low"
"7167","true","Scottsdale","AZ","4.5","Medium"
"7168","true","Phoenix","AZ","2.5","Low"
"7169","true","Phoenix","AZ","2.5","Low"
"7170","false","Scottsdale","AZ","2","Low"
"7171","true","Chandler","AZ","4","Low"
"7172","false","Phoenix","AZ","3","Low"
"7173","true","Scottsdale","AZ","2.5","Low"
"7174","true","Chandler","AZ","3","Low"
"7175","true","Mesa","AZ","4","Low"
"7176","true","Phoenix","AZ","2.5","Low"
"7177","false","Mesa","AZ","3.5","Low"
"7178","true","Goodyear","AZ","3.5","Low"
"7179","true","Scottsdale","AZ","5","Low"
"7180","true","Phoenix","AZ","3","Low"
"7181","true","Apache Junction","AZ","4","Low"
"7182","true","Phoenix","AZ","4.5","Low"
"7183","false","Glendale","AZ","4","Low"
"7184","true","Phoenix","AZ","3","Low"
"7185","true","Phoenix","AZ","3.5","Low"
"7186","true","Mesa","AZ","5","Low"
"7187","true","Tempe","AZ","5","Low"
"7188","true","Scottsdale","AZ","4.5","Low"
"7189","true","Phoenix","AZ","3.5","Low"
"7190","true","Tempe","AZ","2.5","Medium"
"7191","true","Gilbert","AZ","5","Low"
"7192","true","Tempe","AZ","2","Low"
"7193","false","Mesa","AZ","3","Medium"
"7194","true","Phoenix","AZ","1.5","Low"
"7195","true","Mesa","AZ","4","Low"
"7196","true","Wickenburg","AZ","4","Low"
"7197","true","Phoenix","AZ","3.5","Low"
"7198","true","Scottsdale","AZ","5","Low"
"7199","true","Phoenix","AZ","3.5","Medium"
"7200","true","Scottsdale","AZ","1","Low"
"7201","true","Chandler","AZ","4","Low"
"7202","true","Phoenix","AZ","4.5","Low"
"7203","true","Glendale","AZ","4","Low"
"7204","true","Scottsdale","AZ","3","Low"
"7205","true","Phoenix","AZ","4.5","Low"
"7206","true","Phoenix","AZ","4.5","Low"
"7207","true","Scottsdale","AZ","4","Low"
"7208","true","Scottsdale","AZ","5","Low"
"7209","true","Gilbert","AZ","5","Low"
"7210","true","Phoenix","AZ","4.5","Low"
"7211","true","Scottsdale","AZ","4.5","Low"
"7212","true","Mesa","AZ","5","Low"
"7213","false","Phoenix","AZ","3.5","Low"
"7214","true","Tempe","AZ","4","Low"
"7215","true","Scottsdale","AZ","3.5","Low"
"7216","true","Tempe","AZ","3.5","High"
"7217","false","Phoenix","AZ","3","Low"
"7218","true","Phoenix","AZ","4","Low"
"7219","true","Chandler","AZ","5","Low"
"7220","true","Gilbert","AZ","2.5","Low"
"7221","true","Scottsdale","AZ","3.5","Low"
"7222","false","Phoenix","AZ","3","Medium"
"7223","true","Apache Junction","AZ","5","Low"
"7224","true","Peoria","AZ","4.5","Low"
"7225","true","Glendale","AZ","4.5","Low"
"7226","true","Chandler","AZ","5","Low"
"7227","true","Surprise","AZ","4.5","Low"
"7228","true","Phoenix","AZ","3.5","Low"
"7229","true","Phoenix","AZ","3","Low"
"7230","false","Glendale","AZ","2.5","Low"
"7231","true","Scottsdale","AZ","4","Low"
"7232","true","Phoenix","AZ","2.5","Low"
"7233","true","Phoenix","AZ","5","Low"
"7234","true","Chandler","AZ","3.5","Low"
"7235","true","Tempe","AZ","4","Medium"
"7236","true","Phoenix","AZ","3","Low"
"7237","true","Mesa","AZ","4.5","Low"
"7238","true","Scottsdale","AZ","4","High"
"7239","true","Tempe","AZ","3.5","High"
"7240","false","Scottsdale","AZ","4","Low"
"7241","true","Phoenix","AZ","3.5","Medium"
"7242","true","Phoenix","AZ","3","Low"
"7243","false","Phoenix","AZ","3","High"
"7244","true","Chandler","AZ","3.5","Medium"
"7245","true","Scottsdale","AZ","3.5","Low"
"7246","true","Chandler","AZ","5","Low"
"7247","true","Scottsdale","AZ","3.5","Medium"
"7248","true","Scottsdale","AZ","3","Low"
"7249","true","Mesa","AZ","2","Low"
"7250","true","Chandler","AZ","3.5","Low"
"7251","true","Chandler","AZ","5","Low"
