"compliment_id","user_id","number_of_compliments"
"4","27884","Low"
"4","27902","Medium"
"4","27903","Low"
"4","27919","Low"
"4","27924","Low"
"4","27930","Medium"
"4","27936","Low"
"4","27940","Low"
"4","27943","Low"
"4","27950","Low"
"4","27952","Low"
"4","27959","Low"
"4","27963","Low"
"4","27964","Low"
"4","27966","Low"
"4","27967","Low"
"4","27969","Low"
"4","27979","Low"
"4","27985","Low"
"4","27986","Low"
"4","27990","Low"
"4","27992","Low"
"4","27993","Low"
"4","27994","Low"
"4","28002","Low"
"4","28004","Low"
"4","28015","Low"
"4","28019","Low"
"4","28021","Low"
"4","28022","Low"
"4","28030","Low"
"4","28031","Low"
"4","28036","Low"
"4","28037","Low"
"4","28047","Low"
"4","28053","High"
"4","28062","Low"
"4","28065","Low"
"4","28066","Low"
"4","28070","Low"
"4","28073","Low"
"4","28082","Low"
"4","28088","Medium"
"4","28092","Low"
"4","28102","Low"
"4","28106","Medium"
"4","28107","Low"
"4","28110","Low"
"4","28113","Low"
"4","28114","Low"
"4","28122","Low"
"4","28123","Low"
"4","28126","Low"
"4","28131","Low"
"4","28133","Low"
"4","28135","Low"
"4","28137","Low"
"4","28138","Low"
"4","28145","Low"
"4","28152","Low"
"4","28153","Low"
"4","28171","Low"
"4","28176","Low"
"4","28183","Low"
"4","28185","Low"
"4","28187","Low"
"4","28189","Low"
"4","28190","Low"
"4","28200","Low"
"4","28201","Low"
"4","28203","Medium"
"4","28205","Low"
"4","28217","Uber"
"4","28220","Low"
"4","28221","Low"
"4","28222","Low"
"4","28225","Medium"
"4","28235","Low"
"4","28236","Medium"
"4","28237","Low"
"4","28242","Low"
"4","28253","Medium"
"4","28256","Low"
"4","28263","Medium"
"4","28266","Low"
"4","28271","Low"
"4","28273","Low"
"4","28274","Low"
"4","28276","Low"
"4","28277","Low"
"4","28285","Low"
"4","28286","Low"
"4","28288","Low"
"4","28299","Medium"
"4","28302","Low"
"4","28303","Low"
"4","28310","Low"
"4","28312","Low"
"4","28316","Low"
"4","28333","Low"
"4","28334","Low"
"4","28335","Low"
"4","28339","Low"
"4","28348","Low"
"4","28349","Low"
"4","28350","Low"
"4","28358","Medium"
"4","28363","Low"
"4","28370","Low"
"4","28374","Low"
"4","28377","Low"
"4","28382","Low"
"4","28389","Low"
"4","28391","Low"
"4","28392","Low"
"4","28396","Medium"
"4","28399","Low"
"4","28401","Low"
"4","28405","Low"
"4","28411","Uber"
"4","28413","Low"
"4","28415","Medium"
"4","28428","Low"
"4","28432","Low"
"4","28434","Low"
"4","28446","Low"
"4","28451","Low"
"4","28452","Medium"
"4","28453","Low"
"4","28454","Low"
"4","28458","Low"
"4","28463","Low"
"4","28477","Medium"
"4","28483","Low"
"4","28488","Medium"
"4","28492","High"
"4","28494","Low"
"4","28502","Low"
"4","28503","Low"
"4","28504","Low"
"4","28506","Low"
"4","28510","Low"
"4","28524","Medium"
"4","28534","Low"
"4","28535","Low"
"4","28549","Low"
"4","28556","Low"
"4","28559","Low"
"4","28565","Low"
"4","28567","Low"
"4","28570","Low"
"4","28586","Low"
"4","28597","Low"
"4","28608","Low"
"4","28616","Medium"
"4","28617","Low"
"4","28620","Low"
"4","28624","Low"
"4","28628","Low"
"4","28633","Low"
"4","28635","Low"
"4","28637","Low"
"4","28640","Low"
"4","28652","Medium"
"4","28653","Low"
"4","28655","Low"
"4","28659","Low"
"4","28662","Low"
"4","28666","High"
"4","28667","Low"
"4","28684","Low"
"4","28686","Low"
"4","28687","Low"
"4","28692","Low"
"4","28702","Low"
"4","28705","Low"
"4","28713","Low"
"4","28714","Low"
"4","28716","Low"
"4","28717","Low"
"4","28720","Low"
"4","28735","Low"
"4","28739","Low"
"4","28740","High"
"4","28743","Low"
"4","28749","Low"
"4","28751","Low"
"4","28759","Low"
"4","28761","Low"
"4","28764","Low"
"4","28773","Low"
"4","28774","Low"
"4","28779","Low"
"4","28782","Low"
"4","28783","Low"
"4","28793","Low"
"4","28798","Medium"
"4","28801","Low"
"4","28802","Low"
"4","28805","Low"
"4","28807","Low"
"4","28812","Medium"
"4","28816","Low"
"4","28817","Low"
"4","28819","Low"
"4","28823","Low"
"4","28825","Medium"
"4","28827","Low"
"4","28829","Low"
"4","28843","Low"
"4","28844","Medium"
"4","28845","Low"
"4","28846","Low"
"4","28851","Medium"
"4","28852","Medium"
"4","28857","Low"
"4","28870","Low"
"4","28883","Low"
"4","28889","Low"
"4","28892","Low"
"4","28895","High"
"4","28896","Low"
"4","28905","Low"
"4","28906","Medium"
"4","28908","Low"
"4","28909","Low"
"4","28913","Low"
"4","28919","Low"
"4","28924","Low"
"4","28925","Low"
"4","28929","Low"
"4","28930","Low"
"4","28932","Medium"
"4","28935","Low"
"4","28938","Low"
"4","28947","Low"
"4","28948","Low"
"4","28951","Low"
"4","28956","Low"
"4","28965","Low"
"4","28970","Low"
"4","28973","Low"
"4","28978","Low"
"4","28981","Medium"
"4","28982","Low"
"4","28983","Low"
"4","28986","Low"
"4","28991","Medium"
"4","28995","Medium"
"4","28997","Low"
"4","28998","Low"
"4","29010","Low"
"4","29015","Low"
"4","29016","Low"
"4","29018","Low"
"4","29024","Low"
"4","29033","Low"
"4","29041","Low"
"4","29044","Low"
"4","29049","Low"
"4","29050","Low"
"4","29053","Medium"
"4","29054","Low"
"4","29064","Low"
"4","29072","Low"
"4","29073","Low"
"4","29075","Medium"
"4","29081","Low"
"4","29085","Low"
"4","29087","Low"
"4","29091","Medium"
"4","29092","Low"
"4","29100","Low"
"4","29103","Medium"
"4","29107","Low"
"4","29118","Low"
"4","29119","Low"
"4","29136","Low"
"4","29138","Low"
"4","29144","Medium"
"4","29150","Low"
"4","29153","Low"
"4","29163","Low"
"4","29165","Low"
"4","29166","Low"
"4","29169","Low"
"4","29173","Low"
"4","29177","High"
"4","29178","High"
"4","29180","Low"
"4","29186","Low"
"4","29198","Low"
"4","29199","Low"
"4","29203","Low"
"4","29215","Medium"
"4","29223","Low"
"4","29240","Low"
"4","29241","Low"
"4","29242","Low"
"4","29249","Low"
"4","29251","Low"
"4","29253","Low"
"4","29254","Low"
"4","29258","Low"
"4","29267","Low"
"4","29272","Low"
"4","29276","Low"
"4","29280","Low"
"4","29282","Low"
"4","29284","Low"
"4","29289","Low"
"4","29292","Low"
"4","29293","Low"
"4","29294","Low"
"4","29302","Low"
"4","29311","Low"
"4","29315","Low"
"4","29319","Low"
"4","29321","Low"
"4","29327","Low"
"4","29328","Low"
"4","29335","Low"
"4","29336","Low"
"4","29337","Low"
"4","29340","Low"
"4","29346","Low"
"4","29353","Low"
"4","29360","Low"
"4","29362","Low"
"4","29366","Low"
"4","29367","Low"
"4","29370","Low"
"4","29371","Low"
"4","29375","Low"
"4","29376","Low"
"4","29387","Medium"
"4","29390","Low"
"4","29391","Low"
"4","29395","Low"
"4","29397","Low"
"4","29399","Low"
"4","29404","Low"
"4","29426","Low"
"4","29428","Low"
"4","29436","Uber"
"4","29438","Low"
"4","29445","Medium"
"4","29446","Low"
"4","29457","Low"
"4","29461","Low"
"4","29467","Low"
"4","29468","Low"
"4","29469","Low"
"4","29475","Low"
"4","29480","Low"
"4","29486","Medium"
"4","29505","Low"
"4","29506","Low"
"4","29509","Low"
"4","29520","Low"
"4","29522","Low"
"4","29523","Low"
"4","29540","High"
"4","29544","Low"
"4","29551","Low"
"4","29554","Low"
"4","29556","Low"
"4","29569","Medium"
"4","29570","Low"
"4","29580","Low"
"4","29581","Low"
"4","29590","High"
"4","29598","Low"
"4","29605","Low"
"4","29609","Medium"
"4","29611","Low"
"4","29614","Medium"
"4","29615","High"
"4","29618","Low"
"4","29624","Low"
"4","29625","Low"
"4","29627","Low"
"4","29630","Low"
"4","29640","Medium"
"4","29641","Low"
"4","29655","Low"
"4","29659","Medium"
"4","29666","Low"
"4","29667","Low"
"4","29673","Low"
"4","29675","Low"
"4","29676","Low"
"4","29701","Low"
"4","29708","Low"
"4","29713","Low"
"4","29718","Medium"
"4","29728","Low"
"4","29738","Low"
"4","29741","Low"
"4","29747","Low"
"4","29748","Low"
"4","29751","Low"
"4","29762","Low"
"4","29764","Low"
"4","29767","Low"
"4","29768","Low"
"4","29771","Medium"
"4","29775","Medium"
"4","29776","Low"
"4","29779","Low"
"4","29785","Low"
"4","29789","Low"
"4","29793","Uber"
"4","29794","Low"
"4","29803","Low"
"4","29808","Low"
"4","29815","Medium"
"4","29820","Low"
"4","29824","Low"
"4","29831","Low"
"4","29848","High"
"4","29851","Low"
"4","29852","Low"
"4","29868","Low"
"4","29871","Low"
"4","29874","Low"
"4","29878","Medium"
"4","29883","Low"
"4","29891","Low"
"4","29899","Low"
"4","29904","Low"
"4","29909","Low"
"4","29910","Low"
"4","29911","Low"
"4","29912","Low"
"4","29921","Low"
"4","29931","Low"
"4","29936","Low"
"4","29938","Low"
"4","29939","Low"
"4","29940","Low"
"4","29945","Low"
"4","29951","Low"
"4","29952","Low"
"4","29954","Low"
"4","29962","Low"
"4","29963","Low"
"4","29967","Low"
"4","29971","Low"
"4","29986","Uber"
"4","29987","Medium"
"4","29989","Low"
"4","29998","Low"
"4","30006","Low"
"4","30014","Low"
"4","30031","Low"
"4","30038","Low"
"4","30041","Low"
"4","30044","Low"
"4","30049","Low"
"4","30051","Low"
"4","30055","Low"
"4","30058","Medium"
"4","30062","Low"
"4","30063","High"
"4","30080","Low"
"4","30081","Low"
"4","30083","Low"
"4","30086","Low"
"4","30090","Medium"
"4","30095","Low"
"4","30105","Low"
"4","30107","Low"
"4","30118","Low"
"4","30121","Low"
"4","30135","Low"
"4","30141","Low"
"4","30150","Low"
"4","30153","Low"
"4","30156","Low"
"4","30158","Low"
"4","30166","Low"
"4","30167","Low"
"4","30175","Low"
"4","30178","Low"
"4","30181","Low"
"4","30182","Low"
"4","30195","Low"
"4","30199","Low"
"4","30200","Low"
"4","30212","Low"
"4","30213","Low"
"4","30215","Low"
"4","30225","Low"
"4","30227","Low"
"4","30232","Low"
"4","30234","Medium"
"4","30238","High"
"4","30255","Low"
"4","30256","Low"
"4","30268","Low"
"4","30271","Low"
"4","30272","Low"
"4","30276","Low"
"4","30278","Low"
"4","30279","Low"
"4","30285","Uber"
"4","30290","Low"
"4","30296","Low"
"4","30299","Medium"
"4","30308","Low"
"4","30316","Low"
"4","30317","Low"
"4","30320","Medium"
"4","30322","Low"
"4","30323","Low"
"4","30325","Low"
"4","30326","Low"
"4","30328","Uber"
"4","30332","Low"
"4","30336","Low"
"4","30339","Low"
"4","30341","Low"
"4","30355","High"
"4","30357","Low"
"4","30359","Low"
"4","30362","Low"
"4","30384","Low"
"4","30391","Low"
"4","30400","Low"
"4","30402","Low"
"4","30403","Low"
"4","30406","Low"
"4","30408","Low"
"4","30409","Medium"
"4","30418","Low"
"4","30425","Low"
"4","30430","Low"
"4","30434","Low"
"4","30436","Low"
"4","30437","Medium"
"4","30438","Low"
"4","30443","Low"
"4","30448","Low"
"4","30450","Low"
"4","30453","Medium"
"4","30458","Medium"
"4","30461","Low"
"4","30466","Low"
"4","30469","Uber"
"4","30475","Low"
"4","30476","Low"
"4","30477","Low"
"4","30484","Low"
"4","30488","High"
"4","30491","Low"
"4","30497","Low"
"4","30498","Low"
"4","30499","Low"
"4","30500","Low"
"4","30509","Low"
"4","30511","Low"
"4","30516","Low"
"4","30521","Low"
"4","30526","Low"
"4","30531","Low"
"4","30539","Low"
"4","30553","Low"
"4","30554","Medium"
"4","30564","Low"
"4","30565","Low"
"4","30566","Medium"
"4","30569","Low"
"4","30570","Medium"
"4","30572","Low"
"4","30577","Low"
"4","30578","Low"
"4","30579","Low"
"4","30581","Low"
"4","30584","Low"
"4","30591","Low"
"4","30592","Low"
"4","30596","Low"
"4","30601","Medium"
"4","30604","Low"
"4","30619","Low"
"4","30620","Low"
"4","30622","Low"
"4","30623","Low"
"4","30626","Low"
"4","30643","Low"
"4","30646","Low"
"4","30647","Low"
"4","30649","Low"
"4","30657","Medium"
"4","30663","High"
"4","30668","Low"
"4","30669","Low"
"4","30671","Low"
"4","30675","Low"
"4","30682","Low"
"4","30690","Low"
"4","30694","Low"
"4","30695","Low"
"4","30701","Low"
"4","30704","Low"
"4","30716","Low"
"4","30721","Low"
"4","30722","Low"
"4","30726","Low"
"4","30730","High"
"4","30739","Uber"
"4","30745","Low"
"4","30752","Low"
"4","30764","Low"
"4","30769","Medium"
"4","30774","Low"
"4","30778","Medium"
"4","30779","Low"
"4","30783","Low"
"4","30795","Low"
"4","30804","Low"
"4","30806","Low"
"4","30809","Low"
"4","30816","Low"
"4","30820","Low"
"4","30826","Low"
"4","30829","Low"
"4","30832","Low"
"4","30833","Low"
"4","30834","Low"
"4","30839","Low"
"4","30840","Medium"
"4","30844","Low"
"4","30848","Low"
"4","30850","Low"
"4","30852","Low"
"4","30855","Uber"
"4","30863","Low"
"4","30870","Low"
"4","30876","Low"
"4","30890","Low"
"4","30893","Low"
"4","30896","Low"
"4","30901","Low"
"4","30902","Medium"
"4","30904","Low"
"4","30910","Medium"
"4","30911","Low"
"4","30912","Low"
"4","30913","Low"
"4","30930","Low"
"4","30937","Low"
"4","30938","Low"
"4","30947","Low"
"4","30962","Low"
"4","30963","Low"
"4","30964","Low"
"4","30968","Low"
"4","30969","Medium"
"4","30970","Low"
"4","30973","Low"
"4","30988","Low"
"4","30990","Low"
"4","30994","Low"
"4","30996","Low"
"4","30997","Low"
"4","31005","Low"
"4","31006","Low"
"4","31011","Low"
"4","31016","Low"
"4","31024","Low"
"4","31028","Low"
"4","31029","Low"
"4","31040","Low"
"4","31042","Low"
"4","31051","Low"
"4","31052","Low"
"4","31055","Uber"
"4","31062","Low"
"4","31066","Low"
"4","31070","Low"
"4","31076","Low"
"4","31077","Low"
"4","31080","Low"
"4","31087","Low"
"4","31092","Medium"
"4","31097","High"
"4","31100","Low"
"4","31104","High"
"4","31105","Low"
"4","31107","Low"
"4","31108","Low"
"4","31114","Low"
"4","31126","Low"
"4","31131","Low"
"4","31134","High"
"4","31142","Low"
"4","31148","Low"
"4","31163","Low"
"4","31165","Low"
"4","31173","Low"
"4","31174","Low"
"4","31179","Low"
"4","31191","Low"
"4","31193","Medium"
"4","31196","Medium"
"4","31198","Low"
"4","31200","Uber"
"4","31211","Low"
"4","31215","Low"
"4","31226","Low"
"4","31230","Low"
"4","31259","Low"
"4","31266","Low"
"4","31268","Low"
"4","31273","Low"
"4","31275","Low"
"4","31284","Low"
"4","31287","Low"
"4","31294","Low"
"4","31299","Uber"
"4","31310","High"
"4","31314","Low"
"4","31316","Low"
"4","31317","Low"
"4","31319","Low"
"4","31324","Low"
"4","31330","Low"
"4","31344","Low"
"4","31345","High"
"4","31348","Low"
"4","31355","Low"
"4","31356","Low"
"4","31365","Low"
"4","31366","Low"
"4","31368","Low"
"4","31377","Low"
"4","31379","Low"
"4","31397","Low"
"4","31400","Low"
"4","31408","Low"
"4","31427","Low"
"4","31439","Low"
"4","31447","Uber"
"4","31454","Low"
"4","31459","Low"
"4","31463","Low"
"4","31467","Low"
"4","31471","Medium"
"4","31475","Low"
"4","31477","Low"
"4","31483","Low"
"4","31484","Low"
"4","31499","Low"
"4","31500","Low"
"4","31504","Low"
"4","31511","Low"
"4","31512","Low"
"4","31513","Low"
"4","31525","Low"
"4","31526","Low"
"4","31528","Low"
"4","31531","Low"
"4","31536","Low"
"4","31543","Low"
"4","31544","Low"
"4","31552","Low"
"4","31554","Low"
"4","31555","Low"
"4","31556","Low"
"4","31557","Low"
"4","31558","Low"
"4","31566","Low"
"4","31571","Low"
"4","31580","Medium"
"4","31590","Low"
"4","31591","Low"
"4","31592","Low"
"4","31593","Low"
"4","31596","Low"
"4","31599","Low"
"4","31603","Low"
"4","31606","Low"
"4","31616","Low"
"4","31618","Low"
"4","31620","Low"
"4","31625","Low"
"4","31631","Low"
"4","31651","Low"
"4","31667","Low"
"4","31671","Low"
"4","31685","Low"
"4","31690","Low"
"4","31705","Low"
"4","31707","Low"
"4","31712","Low"
"4","31716","High"
"4","31720","Low"
"4","31722","Low"
"4","31725","Low"
"4","31726","Low"
"4","31736","Medium"
"4","31751","Low"
"4","31757","Low"
"4","31760","Low"
"4","31761","Low"
"4","31769","Low"
"4","31770","Low"
"4","31781","Low"
"4","31786","Low"
"4","31788","Low"
"4","31791","Low"
"4","31794","Low"
"4","31800","Low"
"4","31801","Low"
"4","31806","Low"
"4","31818","Medium"
"4","31826","Medium"
"4","31829","Low"
"4","31837","Low"
"4","31840","Low"
"4","31845","Low"
"4","31846","Low"
"4","31863","Medium"
"4","31866","Low"
"4","31877","Low"
"4","31878","Low"
"4","31880","Low"
"4","31885","Low"
"4","31888","Low"
"4","31905","Medium"
"4","31909","Low"
"4","31913","Low"
"4","31914","Low"
"4","31917","Low"
"4","31923","Uber"
"4","31932","Low"
"4","31935","Low"
"4","31940","Low"
"4","31941","Low"
"4","31943","Low"
"4","31948","Low"
"4","31958","Low"
"4","31959","Low"
"4","31960","Low"
"4","31963","Low"
"4","31964","Medium"
"4","31966","High"
"4","31970","Low"
"4","31972","Low"
"4","31979","Low"
"4","31984","Low"
"4","31986","Low"
"4","31987","Low"
"4","31992","Low"
"4","31997","Low"
"4","31998","Low"
"4","31999","Low"
"4","32002","Low"
"4","32008","Low"
"4","32044","Low"
"4","32046","Low"
"4","32053","Low"
"4","32054","Low"
"4","32056","Low"
"4","32061","Low"
"4","32068","Low"
"4","32076","Low"
"4","32080","Uber"
"4","32082","Low"
"4","32098","Low"
"4","32108","Low"
"4","32114","Medium"
"4","32124","Uber"
"4","32125","Low"
"4","32129","Low"
"4","32151","Low"
"4","32152","Low"
"4","32153","Low"
"4","32154","Low"
"4","32161","Low"
"4","32168","Low"
"4","32183","Low"
"4","32188","Low"
"4","32191","Low"
"4","32192","Low"
"4","32193","Low"
"4","32210","Medium"
"4","32216","Low"
"4","32219","Low"
"4","32220","Low"
"4","32221","Low"
"4","32229","Low"
"4","32235","Low"
"4","32241","Low"
"4","32243","Low"
"4","32244","Medium"
"4","32249","Low"
"4","32269","Low"
"4","32277","Low"
"4","32278","Low"
"4","32285","Medium"
"4","32287","Low"
"4","32294","Low"
"4","32297","Low"
"4","32301","Medium"
"4","32303","High"
"4","32309","Low"
"4","32310","Low"
"4","32314","Low"
"4","32317","Low"
"4","32319","Low"
"4","32324","Low"
"4","32326","Low"
"4","32328","Medium"
"4","32331","Low"
"4","32334","Low"
"4","32341","Low"
"4","32346","Medium"
"4","32348","Low"
"4","32353","Low"
"4","32356","Low"
"4","32361","Low"
"4","32365","Low"
"4","32369","Low"
"4","32379","Low"
"4","32385","Low"
"4","32387","High"
"4","32393","Low"
"4","32404","Low"
"4","32405","Low"
"4","32409","Low"
"4","32414","Low"
"4","32416","Low"
"4","32420","Uber"
"4","32422","Low"
"4","32426","Uber"
"4","32434","Medium"
"4","32435","Low"
"4","32439","Low"
"4","32440","Low"
"4","32454","Low"
"4","32465","Low"
"4","32466","Low"
"4","32468","Medium"
"4","32470","Low"
"4","32471","Low"
"4","32474","Low"
"4","32480","Low"
"4","32485","Medium"
"4","32488","Low"
"4","32490","Low"
"4","32499","Low"
"4","32507","Low"
"4","32508","Low"
"4","32513","Low"
"4","32516","Low"
"4","32520","Low"
"4","32528","Low"
"4","32531","Low"
"4","32533","Low"
"4","32534","Low"
"4","32543","High"
"4","32544","Low"
"4","32554","Low"
"4","32555","Low"
"4","32556","Low"
"4","32570","Low"
"4","32572","Low"
"4","32577","Low"
"4","32580","Low"
"4","32582","Low"
"4","32591","Low"
"4","32594","Low"
"4","32605","Medium"
"4","32610","Low"
"4","32621","Low"
"4","32623","Low"
"4","32637","Low"
"4","32639","Low"
"4","32640","Low"
"4","32642","Low"
"4","32648","Low"
"4","32650","Low"
"4","32654","Low"
"4","32656","Medium"
"4","32660","Low"
"4","32663","Low"
"4","32672","Low"
"4","32673","Low"
"4","32674","Medium"
"4","32682","Low"
"4","32690","High"
"4","32693","Low"
"4","32707","Medium"
"4","32712","Low"
"4","32713","Low"
"4","32722","Low"
"4","32728","Low"
"4","32729","Low"
"4","32736","High"
"4","32739","Low"
"4","32743","Low"
"4","32746","Low"
"4","32750","Low"
"4","32751","Uber"
"4","32752","Low"
"4","32753","Low"
"4","32759","Low"
"4","32762","Low"
"4","32763","Low"
"4","32767","Medium"
"4","32770","Low"
"4","32772","Low"
"4","32774","Low"
"4","32776","Low"
"4","32779","Low"
"4","32784","Low"
"4","32794","Low"
"4","32800","Low"
"4","32808","Low"
"4","32820","Low"
"4","32832","Low"
"4","32844","Low"
"4","32845","Low"
"4","32851","Low"
"4","32856","Low"
"4","32857","Low"
"4","32862","Low"
"4","32866","Low"
"4","32870","Low"
"4","32877","Low"
"4","32881","Low"
"4","32885","Low"
"4","32888","Low"
"4","32893","Low"
"4","32895","Low"
"4","32897","Low"
"4","32899","Low"
"4","32902","Low"
"4","32903","Low"
"4","32905","Low"
"4","32908","Low"
"4","32911","Low"
"4","32916","Medium"
"4","32920","Low"
"4","32926","Low"
"4","32927","Low"
"4","32928","Low"
"4","32931","Low"
"4","32936","Low"
"4","32938","Low"
"4","32939","Low"
"4","32971","Low"
"4","32972","Low"
"4","32973","Low"
"4","32983","Low"
"4","32984","Low"
"4","32990","Low"
"4","32992","Low"
"4","32993","Low"
"4","32998","Low"
"4","33003","Low"
"4","33008","Low"
"4","33013","Low"
"4","33024","Low"
"4","33029","Low"
"4","33034","Low"
"4","33040","Low"
"4","33042","Low"
"4","33043","Low"
"4","33046","Low"
"4","33051","Medium"
"4","33053","Low"
"4","33059","Low"
"4","33061","Low"
"4","33066","Low"
"4","33069","Low"
"4","33078","Medium"
"4","33088","Low"
"4","33091","Low"
"4","33096","Low"
"4","33097","Low"
"4","33098","Low"
"4","33100","Low"
"4","33118","Medium"
"4","33119","Low"
"4","33121","Low"
"4","33125","Low"
"4","33132","Low"
"4","33134","Low"
"4","33137","Low"
"4","33142","Low"
"4","33143","Low"
"4","33144","Medium"
"4","33149","Low"
"4","33150","Low"
"4","33153","Low"
"4","33157","Low"
"4","33162","Low"
"4","33164","Low"
"4","33165","Low"
"4","33169","Low"
"4","33173","Low"
"4","33186","Low"
"4","33192","Low"
"4","33203","Low"
"4","33209","Low"
"4","33212","Low"
"4","33222","Low"
"4","33227","Low"
"4","33233","High"
"4","33234","Low"
"4","33240","Medium"
"4","33241","Low"
"4","33244","Low"
"4","33250","Low"
"4","33253","Low"
"4","33256","Low"
"4","33262","Low"
"4","33270","Medium"
"4","33271","Low"
"4","33292","Low"
"4","33294","Medium"
"4","33296","Medium"
"4","33297","Medium"
"4","33298","Low"
"4","33299","Low"
"4","33306","Medium"
"4","33314","Low"
"4","33319","Medium"
"4","33320","Medium"
"4","33333","Low"
"4","33334","Low"
"4","33342","Low"
"4","33348","Low"
"4","33349","Low"
"4","33352","Low"
"4","33357","Low"
"4","33358","Low"
"4","33365","Medium"
"4","33367","Low"
"4","33378","Medium"
"4","33383","Low"
"4","33393","Low"
"4","33397","Low"
"4","33405","Low"
"4","33406","Low"
"4","33408","Low"
"4","33415","Low"
"4","33423","Low"
"4","33424","Low"
"4","33426","Low"
"4","33429","Low"
"4","33431","Low"
"4","33433","High"
"4","33438","Low"
"4","33445","Low"
"4","33446","Low"
"4","33447","Low"
"4","33448","Medium"
"4","33451","Low"
"4","33457","High"
"4","33460","Low"
"4","33462","Low"
"4","33463","Low"
"4","33473","Low"
"4","33476","High"
"4","33477","Low"
"4","33479","Low"
"4","33482","Low"
"4","33488","Low"
"4","33493","Low"
"4","33499","Low"
"4","33505","Low"
"4","33506","High"
"4","33508","Low"
"4","33514","Low"
"4","33515","Low"
"4","33518","Low"
"4","33520","Medium"
"4","33523","Low"
"4","33524","High"
"4","33533","Low"
"4","33535","Medium"
"4","33543","Low"
"4","33545","Low"
"4","33550","Low"
"4","33555","Low"
"4","33556","Low"
"4","33572","Low"
"4","33573","Medium"
"4","33576","Low"
"4","33577","Low"
"4","33600","Low"
"4","33604","Low"
"4","33606","Medium"
"4","33609","Low"
"4","33611","Low"
"4","33616","Low"
"4","33619","Medium"
"4","33622","Low"
"4","33629","Low"
"4","33632","Low"
"4","33640","Low"
"4","33643","Low"
"4","33654","Low"
"4","33657","Low"
"4","33662","Low"
"4","33663","Low"
"4","33665","Low"
"4","33682","Low"
"4","33688","Medium"
"4","33693","Medium"
"4","33695","Low"
"4","33708","Low"
"4","33711","Low"
"4","33725","Low"
"4","33726","Low"
"4","33731","Low"
"4","33735","Low"
"4","33740","Low"
"4","33742","Medium"
"4","33744","Low"
"4","33751","Low"
"4","33753","Medium"
"4","33757","Low"
"4","33758","Low"
"4","33761","Low"
"4","33766","Low"
"4","33770","Low"
"4","33772","Low"
"4","33773","Low"
"4","33779","Low"
"4","33784","High"
"4","33797","Low"
"4","33800","Low"
"4","33805","Low"
"4","33808","Low"
"4","33810","Low"
"4","33813","Low"
"4","33821","Low"
"4","33833","Low"
"4","33844","Low"
"4","33852","Low"
"4","33862","Medium"
"4","33872","Medium"
"4","33873","Low"
"4","33875","Low"
"4","33877","Low"
"4","33882","Low"
"4","33883","Low"
"4","33893","Low"
"4","33897","Low"
"4","33898","Low"
"4","33906","Medium"
"4","33914","Low"
"4","33915","High"
"4","33916","Medium"
"4","33924","Low"
"4","33930","Low"
"4","33934","Low"
"4","33943","Medium"
"4","33945","Low"
"4","33951","Low"
"4","33959","Low"
"4","33970","Low"
"4","33973","Low"
"4","33974","Low"
"4","33979","Low"
"4","33980","Low"
"4","33986","High"
"4","33996","Medium"
"4","34001","Low"
"4","34005","Low"
"4","34008","Low"
"4","34014","Low"
"4","34016","Low"
"4","34026","Low"
"4","34027","Low"
"4","34032","Low"
"4","34035","Low"
"4","34039","Low"
"4","34041","Low"
"4","34045","Low"
"4","34047","Low"
"4","34049","Low"
"4","34055","Medium"
"4","34056","Low"
"4","34062","Low"
"4","34064","Low"
"4","34066","Low"
"4","34067","Medium"
"4","34072","Low"
"4","34074","Low"
"4","34085","Low"
"4","34106","Low"
"4","34109","Low"
"4","34111","Low"
"4","34116","Low"
"4","34141","Low"
"4","34148","Low"
"4","34149","Low"
"4","34151","Low"
"4","34155","Low"
"4","34157","Low"
"4","34167","Low"
"4","34172","Low"
"4","34173","Low"
"4","34185","Low"
"4","34189","Low"
"4","34200","Low"
"4","34201","Low"
"4","34202","Low"
"4","34206","Low"
"4","34210","Low"
"4","34212","Low"
"4","34215","Medium"
"4","34221","Low"
"4","34222","Low"
"4","34224","Low"
"4","34229","Low"
"4","34230","Medium"
"4","34231","Low"
"4","34232","High"
"4","34233","Low"
"4","34235","High"
"4","34236","Low"
"4","34247","Low"
"4","34262","Low"
"4","34264","High"
"4","34266","Medium"
"4","34268","Low"
"4","34273","Low"
"4","34278","Low"
"4","34280","Low"
"4","34281","Low"
"4","34287","Low"
"4","34289","Low"
"4","34291","Low"
"4","34293","Low"
"4","34294","Low"
"4","34297","Low"
"4","34301","Low"
"4","34302","Low"
"4","34312","Low"
"4","34314","Medium"
"4","34324","Medium"
"4","34325","Low"
"4","34327","Low"
"4","34328","Low"
"4","34329","Low"
"4","34331","Low"
"4","34338","Low"
"4","34341","Low"
"4","34343","Low"
"4","34344","Low"
"4","34349","Low"
"4","34353","High"
"4","34370","Low"
"4","34373","High"
"4","34374","Low"
"4","34375","Low"
"4","34377","Low"
"4","34378","Low"
"4","34381","Medium"
"4","34384","Low"
"4","34389","Low"
"4","34390","Low"
"4","34393","Low"
"4","34397","Low"
"4","34401","Low"
"4","34402","Low"
"4","34407","Low"
"4","34409","Low"
"4","34422","Low"
"4","34429","Low"
"4","34442","Low"
"4","34443","Low"
"4","34453","Low"
"4","34459","Low"
"4","34461","Low"
"4","34462","Low"
"4","34463","Low"
"4","34470","Low"
