user_id,user_yelping_since_year,user_average_stars,user_votes_funny,user_votes_useful,user_votes_cool,user_fans
25244,2010,3.5,3,62,2,0
25245,2007,4.5,2,11,1,0
25246,2013,5,0,0,0,0
25247,2007,3.5,898,1823,572,88
25248,2012,2,7,1,3,0
25249,2012,4,0,0,0,0
25250,2010,1,0,6,0,0
25251,2010,2,0,3,3,0
25252,2010,4,181,209,50,0
25253,2010,5,9,9,5,0
25254,2011,4,0,4,0,0
25255,2012,5,0,9,0,0
25256,2008,3,98,23,8,0
25257,2009,2,5,96,0,0
25258,2012,4.5,3,7,3,0
25259,2013,1,0,0,0,0
25260,2009,4,1,8,7,0
25261,2006,3,1,96,7,0
25262,2007,2.5,9,32,70,0
25263,2011,5,6,8,3,0
25264,2013,2,0,0,0,0
25265,2012,3,0,9,2,0
25266,2011,3,7,7,0,0
25267,2011,4.5,0,3,0,0
25268,2013,3,7,4,0,0
25269,2011,3,0,4,0,0
25270,2010,4,383,1468,524,84
25271,2013,5,0,7,6,0
25272,2010,5,1,8,8,0
25273,2009,4,95,91,86,9
25274,2012,4.5,8,5,0,0
25275,2011,3.5,7,6,0,0
25276,2012,3,0,8,0,0
25277,2012,4.5,9,74,5,2
25278,2009,3.5,6,6,9,0
25279,2009,3.5,0,3,0,0
25280,2012,4,0,0,0,0
25281,2008,3.5,386,271,286,4
25282,2011,3,1,3,0,0
25283,2009,3.5,8,6,1,0
25284,2008,3.5,7,213,79,0
25285,2012,2,8,25,1,0
25286,2013,4,0,0,0,0
25287,2011,5,4,9,3,0
25288,2013,5,0,2,3,0
25289,2011,3.5,27,123,299,4
25290,2011,3,97,95,8,0
25291,2009,3.5,8,17,2,9
25292,2013,3,0,5,0,0
25293,2013,4.5,4,4,1,0
25294,2011,3.5,7,53,1,6
25295,2013,4.5,0,5,8,0
25296,2010,4,83,173,35,4
25297,2008,5,8,8,5,4
25298,2009,4,185,994,353,2
25299,2012,2.5,9,7,0,0
25300,2010,4,4,1,2,0
25301,2012,4.5,0,0,0,0
25302,2009,4,4,7,4,0
25303,2013,4,0,4,0,0
25304,2008,1,0,2,0,0
25305,2013,4,0,6,4,0
25306,2013,1,6,3,0,0
25307,2012,4,0,1,8,0
25308,2009,3.5,61,400,38,1
25309,2012,2.5,6,2,9,8
25310,2013,4.5,3,8,2,0
25311,2009,3.5,5,63,88,0
25312,2011,1,0,0,0,0
25313,2011,2.5,0,5,0,6
25314,2007,3.5,5,161,40,2
25315,2011,4,0,1,1,0
25316,2011,2,6,2,5,0
25317,2012,3.5,0,1,0,0
25318,2012,4,86,315,97,0
25319,2010,4.5,9,8,7,0
25320,2010,2.5,7,5,0,0
25321,2013,1,0,0,0,0
25322,2012,4,0,2,0,0
25323,2013,5,7,0,0,0
25324,2011,2.5,1,67,0,0
25325,2011,4.5,7,1,6,0
25326,2008,4,83,368,61,5
25327,2008,4,67,121,78,0
25328,2011,4,9,1,6,2
25329,2012,4,1,8,0,0
25330,2011,4.5,0,8,7,0
25331,2007,4,2,3,8,0
25332,2011,4.5,9,64,0,0
25333,2012,5,0,3,9,0
25334,2011,5,0,8,2,0
25335,2011,3,0,7,0,0
25336,2012,4,1,31,3,0
25337,2011,4.5,2,5,7,0
25338,2010,4,18,282,77,0
25339,2012,3.5,4,0,0,0
25340,2009,3,7,3,5,0
25341,2009,1,0,0,0,0
25342,2007,4,1232,1664,206,8
25343,2010,3,76,289,9,0
25344,2009,4.5,8,8,0,0
25345,2012,4,6,39,70,0
25346,2009,3,4,58,4,0
25347,2011,3.5,8,99,4,0
25348,2010,3,3,13,0,0
25349,2012,5,1,7,2,0
25350,2010,3,0,0,0,0
25351,2013,4.5,0,5,7,0
25352,2013,1,0,0,0,0
25353,2008,4,85,495,30,8
25354,2009,3.5,1,4,7,0
25355,2013,3,0,0,0,0
25356,2013,3,0,0,0,0
25357,2009,4,1080,1365,1778,1685
25358,2012,5,0,0,0,0
25359,2010,2.5,0,0,0,0
25360,2012,3.5,0,2,0,0
25361,2008,3.5,2,38,1,0
25362,2010,4.5,0,0,0,0
25363,2011,4.5,0,3,8,0
25364,2008,4,6,2,5,0
25365,2013,5,0,6,8,0
25366,2010,4.5,2,5,1,9
25367,2014,5,0,0,0,0
25368,2013,2,0,0,0,0
25369,2010,2.5,4,0,0,0
25370,2007,3,384,2046,302,6
25371,2008,3,3,8,4,0
25372,2009,1.5,9,2,8,8
25373,2011,5,0,1,8,0
25374,2013,2.5,0,0,0,0
25375,2007,4,2270,2291,1006,6
25376,2011,4.5,38,101,32,7
25377,2010,4.5,9,2,9,0
25378,2010,3.5,51,466,37,3
25379,2012,4.5,1,1,3,0
25380,2012,3.5,0,1,0,0
25381,2005,4,178,707,352,98
25382,2012,4.5,3,3,7,0
25383,2013,1,0,0,0,0
25384,2008,4,242,158,137,5
25385,2013,4.5,1,35,4,8
25386,2011,4,0,5,0,0
25387,2010,4.5,0,4,3,0
25388,2010,4.5,1,3,4,0
25389,2010,4,9,78,4,0
25390,2009,4,459,2119,368,64
25391,2013,4.5,0,44,9,0
25392,2011,4,94,71,8,0
25393,2006,4,62,424,93,7
25394,2009,4,38,80,8,0
25395,2010,4.5,8,12,3,1
25396,2012,3.5,9,51,6,1
25397,2010,2.5,7,5,8,0
25398,2012,5,0,2,8,0
25399,2010,4,321,228,110,78
25400,2011,5,0,1,2,0
25401,2011,3.5,2,12,3,0
25402,2006,4.5,0,2,3,3
25403,2011,3.5,86,144,374,3
25404,2007,4,0,6,0,0
25405,2013,5,0,7,9,0
25406,2013,3.5,5,2,3,4
25407,2012,3,8,55,5,0
25408,2009,4.5,5,2,4,0
25409,2007,5,0,8,6,0
25410,2009,3.5,36,275,97,2
25411,2011,4,410,2050,439,9
25412,2008,3.5,99,379,66,2
25413,2013,4,6,3,0,7
25414,2012,5,0,5,0,0
25415,2006,4,3,106,30,4
25416,2011,4.5,0,0,0,0
25417,2011,4,0,5,0,0
25418,2013,5,0,0,0,0
25419,2009,4,22,357,75,2
25420,2012,5,0,6,0,0
25421,2010,3.5,5,61,8,2
25422,2011,3,7,2,8,0
25423,2009,4,2,7,2,7
25424,2013,5,0,0,0,0
25425,2011,2.5,8,2,0,0
25426,2012,2.5,0,0,0,0
25427,2011,4,0,1,8,0
25428,2010,3.5,41,57,46,2
25429,2010,4,76,239,63,1
25430,2011,3,0,4,0,0
25431,2013,2,9,5,0,0
25432,2009,3.5,3,67,5,0
25433,2009,3,0,1,0,0
25434,2010,4,0,58,6,0
25435,2007,3.5,9,88,14,2
25436,2011,3,6,6,8,0
25437,2012,5,0,2,0,0
25438,2012,5,0,0,0,0
25439,2009,3,48,27,7,1
25440,2009,4,6,178,4,9
25441,2008,5,7,6,9,6
25442,2013,5,0,0,0,0
25443,2011,5,0,5,0,0
25444,2012,4,9,4,8,0
25445,2013,4,0,8,4,9
25446,2010,3.5,2357,1952,1843,6
25447,2009,4.5,6,0,0,0
25448,2012,4,1,9,1,7
25449,2010,4,73,53,84,0
25450,2013,4,0,5,0,0
25451,2010,2.5,4,0,0,0
25452,2011,3,37,29,8,0
25453,2012,3,0,6,0,0
25454,2009,3.5,1929,808,2496,45
25455,2012,3.5,5,9,7,0
25456,2010,4,174,336,28,9
25457,2009,3.5,4,341,7,0
25458,2013,4,0,4,0,0
25459,2012,5,0,8,0,0
25460,2013,1,0,0,0,0
25461,2011,5,0,0,0,3
25462,2010,4,18,136,36,7
25463,2010,4.5,0,5,8,9
25464,2010,4,396,1427,128,42
25465,2008,4.5,41,23,21,4
25466,2008,3.5,30,499,47,2
25467,2010,5,0,5,0,8
25468,2010,4,44,120,36,9
25469,2013,3,0,9,0,0
25470,2013,5,0,2,0,0
25471,2009,4,1805,132,240,1
25472,2010,3.5,7,19,4,3
25473,2011,1,0,1,3,0
25474,2012,3.5,7,7,8,0
25475,2011,3.5,9,5,9,0
25476,2013,4,0,1,0,0
25477,2012,4,0,5,1,0
25478,2012,5,0,7,0,0
25479,2009,4,0,5,1,0
25480,2012,4,7,6,5,0
25481,2012,4.5,0,0,0,0
25482,2010,4,3,6,5,7
25483,2013,2,9,6,0,0
25484,2010,4,6,81,7,7
25485,2011,4.5,0,0,0,0
25486,2011,4,0,3,3,5
25487,2013,2.5,0,3,0,0
25488,2008,3.5,31,424,76,0
25489,2011,4,1,8,3,0
25490,2012,4.5,4,3,8,0
25491,2007,3.5,10,52,13,2
25492,2010,1.5,6,8,0,0
25493,2012,5,0,0,4,0
25494,2009,4,30,54,95,3
25495,2012,4.5,0,9,4,0
25496,2012,5,8,8,7,0
25497,2012,5,4,9,0,0
25498,2012,3,9,1,4,0
25499,2008,4.5,9,18,4,0
25500,2007,4.5,69,187,58,0
25501,2013,4,0,0,0,0
25502,2011,3,0,8,5,0
25503,2012,4,2,8,3,0
25504,2010,4,91,182,141,3
25505,2010,3,0,3,0,0
25506,2007,3.5,1102,1882,1564,36
25507,2011,1,0,3,0,0
25508,2009,4,0,15,7,0
25509,2009,3.5,0,49,5,0
25510,2012,5,0,5,0,0
25511,2010,4,0,2,0,0
25512,2010,4.5,7,47,94,7
25513,2013,4,0,3,0,8
25514,2013,1,0,3,0,0
25515,2009,3.5,0,4,0,0
25516,2012,3.5,3,9,4,0
25517,2007,4,2321,1697,2495,100
25518,2012,5,1,6,2,0
25519,2011,3.5,27,289,3,8
25520,2010,3,0,6,0,0
25521,2009,4,59,47,6,0
25522,2011,4,541,2108,1212,4
25523,2011,3.5,0,4,9,0
25524,2012,1,0,3,0,0
25525,2009,3,33,446,68,0
25526,2010,4.5,4,3,0,0
25527,2012,5,0,6,3,0
25528,2012,3,0,2,6,0
25529,2011,2,0,4,0,0
25530,2012,1,0,0,0,0
25531,2012,4.5,0,0,0,0
25532,2010,3.5,6,67,8,0
25533,2012,4,71,90,46,9
25534,2008,3.5,1,390,91,4
25535,2011,4,0,3,0,3
25536,2010,3.5,520,2347,2349,5
25537,2009,3.5,2,3,2,0
25538,2011,4,3,355,73,7
25539,2009,1,0,2,0,0
25540,2009,3,7,3,8,0
25541,2012,5,0,0,0,0
25542,2011,4,1,48,1,21
25543,2009,3.5,3,57,3,5
25544,2009,4,6,49,2,9
25545,2013,3,1,9,0,0
25546,2007,3.5,28,47,8,0
25547,2012,2.5,5,11,1,0
25548,2012,5,0,4,4,0
25549,2012,2.5,1,61,0,0
25550,2008,3.5,43,262,40,8
25551,2012,4,9,9,2,0
25552,2011,3,2,93,0,0
25553,2009,4,18,366,350,9
25554,2013,5,0,8,0,0
25555,2009,5,0,4,0,0
25556,2009,4.5,35,181,188,0
25557,2011,3,0,5,0,0
25558,2011,2.5,0,2,4,0
25559,2011,4,0,2,0,0
25560,2012,4.5,0,8,6,0
25561,2012,3,0,3,9,0
25562,2013,4.5,0,7,7,0
25563,2010,5,0,1,0,0
25564,2010,4,9,1,0,0
25565,2010,4.5,0,4,5,0
25566,2013,3.5,6,2,9,0
25567,2012,4.5,8,5,9,0
25568,2011,5,0,3,4,0
25569,2013,4.5,2,4,0,0
25570,2010,3.5,82,248,12,9
25571,2011,4,0,6,0,0
25572,2013,1,8,5,9,0
25573,2007,3.5,145,105,339,4
25574,2011,5,0,9,0,0
25575,2011,4.5,0,2,8,0
25576,2008,5,33,56,63,3
25577,2010,4,63,228,23,3
25578,2011,3.5,1,37,1,0
25579,2012,4.5,0,2,4,0
25580,2010,3,0,8,0,0
25581,2009,3,29,125,3,0
25582,2010,3.5,4,3,8,7
25583,2012,3.5,0,9,0,0
25584,2008,4,266,785,448,6
25585,2011,5,0,3,0,0
25586,2012,5,1,9,9,0
25587,2011,4,9,87,4,0
25588,2010,5,0,0,0,0
25589,2011,3.5,8,59,6,1
25590,2010,3,7,94,3,2
25591,2011,5,0,6,0,0
25592,2011,3.5,89,202,375,4
25593,2010,3,0,0,0,0
25594,2012,5,0,0,0,0
25595,2009,3,26,55,26,0
25596,2011,4.5,0,1,0,0
25597,2011,3,0,2,0,0
25598,2013,4,0,0,0,0
25599,2008,4,0,0,0,0
25600,2013,2.5,0,0,0,0
25601,2008,4,477,1898,139,7
25602,2010,2.5,8,8,3,0
25603,2012,4,0,0,0,0
25604,2009,3.5,400,2081,224,8
25605,2011,4.5,0,2,1,2
25606,2011,4,1,149,169,6
25607,2010,4.5,3,14,6,2
25608,2011,5,2,0,8,0
25609,2011,4.5,8,8,0,0
25610,2011,5,0,0,0,0
25611,2011,4.5,0,2,0,0
25612,2007,3.5,78,146,77,0
25613,2013,3.5,1,8,1,0
25614,2013,1,0,0,0,0
25615,2013,3,5,1,0,0
25616,2011,4.5,3,9,6,0
25617,2009,4.5,9,337,79,7
25618,2011,5,0,1,0,0
25619,2013,4,6,4,5,0
25620,2013,5,0,0,0,0
25621,2011,3,5,77,5,0
25622,2011,3.5,38,26,6,0
25623,2011,4.5,0,8,8,0
25624,2011,3.5,1,8,0,0
25625,2012,1.5,5,3,4,0
25626,2010,3.5,0,5,4,0
25627,2011,4,4,5,5,0
25628,2011,4,8,9,0,0
25629,2011,5,0,9,6,0
25630,2010,4.5,0,6,1,0
25631,2009,3.5,1109,642,643,772
25632,2012,3.5,0,7,0,0
25633,2012,3.5,23,42,8,0
25634,2012,5,0,6,0,0
25635,2013,3,0,2,8,0
25636,2009,4,43,67,46,7
25637,2009,4,5,24,58,0
25638,2009,3.5,0,1,9,4
25639,2011,5,0,0,0,0
25640,2011,3.5,26,38,4,4
25641,2009,4,8,60,9,0
25642,2009,3.5,37,75,34,7
25643,2008,4,651,2181,1326,2148
25644,2008,3.5,8,84,55,0
25645,2012,3.5,0,0,8,0
25646,2010,4,0,6,0,0
25647,2009,3,0,1,0,0
25648,2012,4.5,7,6,7,0
25649,2007,3.5,4,4,5,5
25650,2008,3.5,8,31,5,0
25651,2010,4,0,3,0,0
25652,2013,1,0,8,0,0
25653,2011,5,0,5,0,0
25654,2013,1,0,6,0,0
25655,2009,4,234,42,13,8
25656,2009,3,54,17,18,0
25657,2012,5,6,0,0,0
25658,2009,4.5,33,96,89,8
25659,2010,2.5,7,1,9,0
25660,2008,4,90,238,60,9
25661,2011,4,9,40,2,0
25662,2012,2.5,6,9,0,0
25663,2009,4,42,48,28,0
25664,2011,4.5,7,9,5,4
25665,2007,3,53,468,55,7
25666,2011,5,0,0,0,0
25667,2011,3,6,2,0,0
25668,2008,3,79,305,2,0
25669,2013,3,7,6,4,0
25670,2009,3.5,264,372,25,8
25671,2012,4,0,0,0,0
25672,2012,4.5,0,2,0,0
25673,2010,3,6,2,3,0
25674,2008,4,3,3,4,0
25675,2012,3,0,0,0,0
25676,2010,3.5,1,83,8,0
25677,2009,5,2,1,6,0
25678,2012,4,0,0,0,0
25679,2011,5,0,3,0,0
25680,2013,4.5,0,5,0,0
25681,2014,2,0,0,0,0
25682,2010,3.5,13,181,35,2
25683,2007,4,17,417,53,3
25684,2011,5,0,0,0,0
25685,2012,5,0,0,0,0
25686,2009,3.5,6,33,3,0
25687,2013,1,0,0,0,0
25688,2010,5,2,6,9,0
25689,2008,3,0,8,0,0
25690,2010,3.5,87,80,97,9
25691,2014,3,0,0,0,0
25692,2010,3.5,444,1896,127,8
25693,2013,5,0,8,0,0
25694,2013,5,0,6,4,0
25695,2007,4.5,8,75,4,3
25696,2009,3.5,8,41,7,0
25697,2010,1,0,2,0,0
25698,2008,3.5,2471,1907,646,9
25699,2011,4,3,9,9,0
25700,2012,1,0,0,0,0
25701,2009,3.5,0,3,1,0
25702,2008,3.5,45,38,71,6
25703,2013,3,0,9,0,0
25704,2012,5,0,0,0,0
25705,2007,4,2,74,1,6
25706,2012,4,0,1,6,0
25707,2012,4,219,553,257,86
25708,2013,1.5,0,0,0,0
25709,2013,4.5,9,40,3,0
25710,2013,1,0,0,0,0
25711,2011,3,3,7,5,0
25712,2013,5,0,9,0,0
25713,2010,3,3,8,1,0
25714,2011,4,1,4,8,3
25715,2011,3.5,9,62,2,0
25716,2012,5,0,9,0,0
25717,2009,4.5,4,7,1,0
25718,2012,4,0,4,1,0
25719,2011,1,0,0,0,0
25720,2012,4,12,66,70,7
25721,2011,4,9,3,0,0
25722,2011,4.5,7,18,83,7
25723,2010,3.5,8,83,9,4
25724,2012,4,0,9,0,0
25725,2013,3,0,4,9,0
25726,2011,4,0,0,0,0
25727,2010,4,3,4,0,0
25728,2012,5,0,8,0,0
25729,2010,1,1,6,9,0
25730,2009,3,0,3,0,0
25731,2009,3.5,51,140,15,0
25732,2013,4,0,0,0,0
25733,2013,1,0,2,0,0
25734,2013,5,0,0,5,0
25735,2013,3,0,7,0,0
25736,2010,5,57,91,87,2
25737,2009,3,303,185,90,8
25738,2008,4.5,97,29,8,4
25739,2009,3.5,9,16,7,0
25740,2012,4,2,4,2,8
25741,2009,4,0,6,6,0
25742,2013,2.5,0,2,0,0
25743,2013,4.5,7,8,2,3
25744,2011,3.5,2,82,2,0
25745,2009,4,2133,826,1892,1
25746,2009,5,0,4,5,0
25747,2009,3,0,9,7,0
25748,2012,1,0,0,0,0
25749,2011,4.5,0,5,0,0
25750,2010,3.5,133,464,28,4
25751,2013,2,0,0,0,0
25752,2010,4,2481,806,1384,8
25753,2011,2.5,49,245,3,0
25754,2010,4,72,269,95,1
25755,2011,2.5,1,6,3,0
25756,2013,4,0,2,0,0
25757,2011,5,7,5,1,0
25758,2008,3.5,482,371,314,9
25759,2011,1.5,6,0,0,0
25760,2011,4.5,6,7,8,0
25761,2013,4.5,0,0,0,0
25762,2012,2.5,7,9,0,0
25763,2007,3,9,22,9,0
25764,2013,4,9,1,3,0
25765,2013,1,0,6,8,0
25766,2008,3.5,20,75,2,0
25767,2013,5,0,0,0,0
25768,2010,3,3,3,0,0
25769,2012,5,0,4,0,0
25770,2012,3,5,0,0,2
25771,2011,3.5,82,274,57,8
25772,2011,5,0,8,6,0
25773,2011,5,7,1,7,6
25774,2010,5,0,0,0,0
25775,2013,5,0,0,0,0
25776,2010,4,1,17,63,8
25777,2009,4.5,8,3,5,0
25778,2010,4.5,0,8,3,0
25779,2010,5,0,4,4,0
25780,2013,5,0,5,0,0
25781,2010,4,1,80,4,4
25782,2008,3.5,551,1002,1705,908
25783,2010,3.5,1,53,9,0
25784,2009,4.5,7,96,7,1
25785,2011,5,0,0,0,0
25786,2012,2.5,4,40,2,0
25787,2013,5,8,0,0,0
25788,2008,4.5,1,74,99,0
25789,2007,4,51,54,96,0
25790,2010,3,5,9,0,0
25791,2008,4.5,7,7,58,0
25792,2012,3,1,7,3,0
25793,2012,3.5,8,36,92,0
25794,2011,4,5,61,5,0
25795,2010,4,53,285,56,4
25796,2011,5,0,5,2,1
25797,2013,5,0,2,0,0
25798,2012,4,1,5,4,0
25799,2013,1,3,37,0,0
25800,2008,4.5,1,85,58,3
25801,2013,4,0,21,2,0
25802,2011,5,0,7,6,0
25803,2010,4,733,1948,1132,35
25804,2012,1,0,3,0,0
25805,2011,4,131,849,186,345
25806,2010,3,1,24,3,0
25807,2010,3.5,6,93,0,8
25808,2013,4.5,5,97,3,0
25809,2008,4,6,56,51,0
25810,2011,3.5,6,7,5,0
25811,2012,1,7,7,0,0
25812,2009,4,2,0,0,0
25813,2008,3.5,581,1252,169,98
25814,2013,5,0,0,0,0
25815,2010,4.5,2,2,0,0
25816,2011,4,1,98,53,0
25817,2014,3,0,0,0,0
25818,2010,4.5,0,4,0,0
25819,2010,5,5,27,3,0
25820,2014,5,0,0,0,0
25821,2013,3.5,0,8,0,0
25822,2009,4,0,49,1,0
25823,2010,4,9,77,3,0
25824,2010,3.5,6,186,3,0
25825,2012,4,3,2,8,0
25826,2010,3.5,4,61,4,0
25827,2013,1,0,8,0,0
25828,2014,4,0,1,0,0
25829,2013,5,0,0,0,3
25830,2008,4.5,55,91,12,5
25831,2009,2.5,72,306,17,4
25832,2009,3.5,4,11,3,0
25833,2011,3,0,1,4,0
25834,2011,4.5,8,9,8,9
25835,2009,4,7,439,51,9
25836,2010,5,0,0,0,0
25837,2008,4,31,337,241,8
25838,2010,4,58,384,95,3
25839,2013,4.5,0,0,0,0
25840,2012,1,0,9,0,0
25841,2011,1,0,9,0,0
25842,2013,3,0,7,0,0
25843,2012,4,2,23,4,3
25844,2011,3,4,59,0,0
25845,2013,2.5,0,4,0,0
25846,2009,3,5,6,0,0
25847,2011,4,3,88,3,7
25848,2011,4,8,66,3,5
25849,2013,5,0,2,0,0
25850,2011,2,0,0,0,0
25851,2013,5,0,0,0,0
25852,2012,4.5,2,7,6,0
25853,2006,4,45,2296,296,6
25854,2009,3.5,79,401,38,3
25855,2013,3.5,0,4,7,0
25856,2009,4,174,350,409,6
25857,2007,3,48,81,3,0
25858,2011,2.5,5,3,7,0
25859,2012,2,0,0,0,0
25860,2011,5,0,4,0,0
25861,2011,3.5,6,34,1,6
25862,2008,4,3,31,53,0
25863,2011,1,0,0,0,0
25864,2013,5,0,2,0,0
25865,2010,4.5,6,2,0,9
25866,2012,4.5,5,5,4,0
25867,2012,4.5,0,9,0,0
25868,2013,3,0,6,0,0
25869,2012,1.5,7,24,0,0
25870,2009,3.5,95,31,88,0
25871,2010,3.5,50,300,58,6
25872,2013,4,2,3,3,0
25873,2012,4,7,7,7,0
25874,2011,5,0,0,0,0
25875,2013,5,9,1,0,0
25876,2011,4,6,9,3,0
25877,2010,3,0,0,0,0
25878,2011,4.5,9,5,4,0
25879,2007,4.5,23,430,160,1
25880,2012,4.5,0,9,3,0
25881,2012,4.5,0,88,2,0
25882,2012,3.5,0,7,0,0
25883,2011,4,4,5,3,0
25884,2010,5,1,4,0,0
25885,2011,4,0,1,0,0
25886,2008,4,7,74,9,1
25887,2011,3,2,9,8,0
25888,2012,3,0,0,0,0
25889,2012,5,8,40,1,0
25890,2012,4,9,3,0,0
25891,2013,2,4,4,8,0
25892,2012,5,0,0,0,0
25893,2012,1,8,0,2,0
25894,2009,3,6,42,7,0
25895,2010,3,9,7,1,0
25896,2012,4,0,5,0,0
25897,2009,3.5,24,136,91,0
25898,2010,3.5,0,4,0,0
25899,2012,5,0,9,0,0
25900,2011,1,0,9,7,0
25901,2012,5,0,0,0,2
25902,2012,2.5,7,7,0,0
25903,2008,4,5,86,9,0
25904,2009,4,1772,1203,570,41
25905,2013,5,0,0,0,0
25906,2013,5,0,0,0,0
25907,2013,3.5,0,7,0,0
25908,2011,4,0,7,1,0
25909,2008,2.5,9,8,9,0
25910,2013,3,0,8,0,0
25911,2012,4,0,3,2,0
25912,2013,4,3,82,6,0
25913,2010,4,9,32,4,3
25914,2011,3.5,8,9,0,0
25915,2008,4,37,167,244,9
25916,2008,4,0,3,0,0
25917,2013,3,0,0,0,0
25918,2010,4,7,4,9,0
25919,2010,5,3,8,3,0
25920,2010,2.5,5,4,7,0
25921,2012,5,0,0,0,0
25922,2013,3,0,0,0,0
25923,2010,4,292,113,232,0
25924,2012,3.5,5,93,8,0
25925,2013,3.5,21,284,12,1
25926,2010,4,72,49,3,5
25927,2009,4,7,80,34,0
25928,2012,5,5,6,4,0
25929,2013,3.5,0,5,5,0
25930,2013,3.5,0,9,6,0
25931,2011,1,4,0,0,0
25932,2011,5,6,5,3,0
25933,2009,5,0,0,0,0
25934,2007,4.5,7,61,66,5
25935,2012,3.5,0,6,0,0
25936,2008,3.5,210,1821,168,7
25937,2013,5,0,0,0,0
25938,2012,5,0,0,0,0
25939,2011,5,2,2,7,0
25940,2007,4,690,821,2109,21
25941,2009,4.5,92,437,81,3
25942,2008,3.5,1246,2081,904,176
25943,2013,4,4,1,8,0
25944,2011,3,23,337,2,0
25945,2009,5,0,0,0,0
25946,2012,4.5,6,9,5,0
25947,2011,4.5,9,8,6,0
25948,2013,5,0,0,0,0
25949,2008,4,3,7,1,0
25950,2012,4.5,0,0,8,0
25951,2008,4.5,20,484,27,6
25952,2010,3,23,453,59,0
25953,2011,4,6,5,5,0
25954,2011,4.5,4,3,4,2
25955,2011,4,0,8,2,0
25956,2012,4,0,1,4,0
25957,2010,1,0,0,0,0
25958,2012,1,0,0,0,0
25959,2011,5,1,3,4,0
25960,2011,4.5,3,69,1,0
25961,2011,5,1,7,6,0
25962,2008,4.5,2,93,5,0
25963,2012,4,1,9,0,0
25964,2012,4,1,94,9,0
25965,2009,4,2,53,9,0
25966,2012,4,0,0,0,0
25967,2012,2.5,4,68,0,0
25968,2011,4,0,23,3,0
25969,2012,3,1,5,7,0
25970,2011,5,7,1,1,0
25971,2013,4,8,8,2,0
25972,2010,3.5,0,7,0,0
25973,2011,4,0,0,0,0
25974,2008,4,167,472,163,1
25975,2011,4.5,8,6,7,0
25976,2013,3.5,0,1,0,0
25977,2010,4,59,333,12,8
25978,2009,4,503,1006,431,8
25979,2012,3,0,22,7,1
25980,2009,4,7,31,4,0
25981,2010,3.5,1,80,4,0
25982,2009,3.5,279,1558,2378,6
25983,2011,4,39,25,9,0
25984,2010,5,0,1,0,0
25985,2012,3.5,0,1,0,0
25986,2008,4,6,79,1,0
25987,2012,5,0,0,0,0
25988,2009,4,8,8,6,0
25989,2010,3.5,62,79,1,5
25990,2012,2.5,3,5,9,0
25991,2012,1,0,0,0,0
25992,2009,3,118,173,82,8
25993,2011,5,0,67,6,0
25994,2012,4.5,0,5,0,0
25995,2009,4,72,343,69,7
25996,2012,5,0,6,7,0
25997,2011,3.5,7,1,7,0
25998,2012,3.5,0,6,0,0
25999,2011,4.5,0,9,7,0
26000,2013,4,0,8,7,0
26001,2011,3,0,8,0,0
26002,2010,4.5,697,2084,2369,38
26003,2008,3,80,406,74,2
26004,2012,2,7,2,2,0
26005,2012,5,3,1,4,0
26006,2011,4.5,8,9,0,0
26007,2007,4.5,5,129,14,7
26008,2010,3,2,198,30,8
26009,2012,5,0,1,4,0
26010,2012,5,0,9,5,0
26011,2008,5,7,3,0,0
26012,2013,1,8,7,0,0
26013,2010,4,9,59,94,6
26014,2011,4,7,52,1,0
26015,2008,3.5,2,32,9,0
26016,2008,4,627,896,1708,28
26017,2011,3.5,3,1,9,0
26018,2012,3,0,7,0,0
26019,2010,2.5,2,5,9,0
26020,2012,3,0,0,0,0
26021,2013,1,0,3,0,0
26022,2008,3.5,2366,678,1765,50
26023,2010,3,93,346,53,0
26024,2009,3,2,45,8,0
26025,2010,3,2,1,0,0
26026,2008,4,6,351,4,1
26027,2012,4.5,2,1,9,0
26028,2010,3.5,193,2023,1775,28
26029,2008,4,25,343,79,2
26030,2011,4,1,18,4,0
26031,2011,4,4,7,4,0
26032,2011,4,48,66,9,0
26033,2011,3,7,32,0,0
26034,2013,1,0,3,1,0
26035,2011,5,0,1,3,0
26036,2011,3.5,60,222,43,9
26037,2012,3,0,9,7,0
26038,2010,4,54,427,80,5
26039,2012,4,0,2,0,0
26040,2012,4.5,5,3,2,0
26041,2009,3.5,33,89,29,1
26042,2013,3.5,0,2,8,2
26043,2012,2.5,7,2,0,0
26044,2009,4,87,95,2,0
26045,2008,3.5,814,1873,355,18
26046,2009,3.5,2,35,2,0
26047,2011,3.5,2,17,4,8
26048,2009,4,9,259,7,0
26049,2012,5,4,7,0,0
26050,2013,3.5,7,9,7,0
26051,2013,5,0,3,0,0
26052,2009,2,4,72,1,0
26053,2010,3.5,98,65,65,0
26054,2008,4,43,371,197,4
26055,2013,3.5,28,21,3,0
26056,2011,2,5,5,6,0
26057,2010,4.5,4,7,9,0
26058,2008,4,91,142,53,0
26059,2012,2,3,1,6,0
26060,2008,4.5,5,4,8,0
26061,2011,4,0,0,0,0
26062,2008,4,74,484,10,8
26063,2010,5,4,9,8,0
26064,2009,3,91,186,95,8
26065,2010,3.5,0,8,0,8
26066,2009,3,5,8,1,0
26067,2013,4.5,0,7,1,0
26068,2011,4.5,66,97,83,0
26069,2010,4.5,5,54,1,0
26070,2012,4.5,0,6,0,0
26071,2012,4,0,29,3,0
26072,2013,3.5,0,1,0,0
