user_id,vip_list,user_yelping_since_year,user_review_counts,user_fans,user_votes_funny,user_votes_useful,user_votes_cool,user_average_stars,user_tip_counts
40456,0,2013,1,0,0,0,0,5.0,0
40457,0,2009,6,0,5,1,0,4.0,0
40458,0,2008,20,0,72,179,25,3.0,0
40459,0,2013,1,0,0,5,0,5.0,0
40460,0,2011,1,0,9,8,1,4.5,0
40461,0,2011,1,0,0,1,0,3.5,0
40462,0,2012,1,0,1,7,0,4.5,0
40463,0,2008,1,0,8,8,3,5.0,0
40464,0,2012,2,0,4,9,3,4.0,0
40465,0,2012,1,0,0,0,3,5.0,0
40466,0,2011,1,7,0,2,5,5.0,0
40467,0,2010,1,6,7,92,51,3.5,0
40468,0,2012,3,0,0,3,0,2.0,0
40469,0,2012,1,0,4,6,0,5.0,0
40470,0,2008,2,0,6,3,2,4.5,0
40471,0,2010,1,0,0,4,0,5.0,0
40472,0,2011,1,0,1,5,1,4.0,0
40473,0,2013,1,0,0,9,0,5.0,0
40474,0,2012,4,0,0,9,7,5.0,0
40475,0,2011,2,0,9,18,7,4.0,0
40476,0,2011,1,0,0,2,6,4.0,0
40477,1,2010,14,8,315,1720,774,3.5,0
40478,0,2010,2,9,9,1,1,3.5,0
40479,1,2008,49,2,119,1675,1711,4.5,0
40480,0,2010,1,0,7,35,6,4.0,0
40481,0,2011,1,2,4,29,2,4.0,0
40482,0,2011,2,0,0,0,0,1.0,0
40483,0,2012,1,0,0,4,1,1.0,0
40484,0,2012,1,0,0,0,0,1.0,0
40485,0,2009,2,0,6,90,8,2.5,0
40486,0,2012,6,0,0,8,7,4.5,0
40487,0,2012,1,0,0,9,8,5.0,0
40488,0,2012,2,1,8,3,0,4.5,0
40489,0,2010,1,7,0,6,0,2.0,0
40490,0,2013,1,0,2,6,0,2.5,0
40491,0,2012,1,0,0,0,0,4.0,0
40492,0,2011,1,4,0,2,0,5.0,0
40493,0,2013,1,0,0,9,0,1.0,0
40494,0,2013,2,0,0,2,0,4.0,0
40495,0,2011,1,0,2,1,0,5.0,0
40496,0,2010,1,0,0,0,0,5.0,0
40497,0,2012,6,0,0,8,4,4.0,0
40498,0,2012,1,0,3,0,0,3.0,0
40499,0,2008,1,0,3,82,92,3.5,0
40500,0,2013,1,0,0,5,0,5.0,0
40501,0,2012,3,0,0,9,6,4.5,0
40502,0,2011,3,0,0,6,0,4.5,0
40503,0,2008,4,0,3,6,7,3.5,0
40504,0,2012,1,0,0,0,0,3.0,0
40505,0,2011,16,3,33,26,24,4.0,0
40506,1,2008,224,200,2038,1568,1275,4.0,0
40507,0,2012,1,0,0,9,0,5.0,0
40508,0,2009,1,0,5,8,0,1.0,0
40509,0,2012,1,0,0,5,3,2.0,0
40510,0,2011,2,0,1,1,7,3.5,0
40511,0,2013,1,0,0,0,0,4.0,0
40512,0,2012,2,0,0,0,0,4.0,0
40513,0,2012,2,0,0,8,4,4.0,0
40514,0,2012,2,0,8,6,0,3.0,0
40515,0,2011,3,0,0,2,3,2.5,0
40516,0,2009,20,1,90,36,30,4.5,0
40517,0,2011,1,0,0,7,0,4.0,0
40518,0,2012,3,0,0,2,5,4.0,0
40519,0,2011,5,0,0,3,0,3.5,0
40520,0,2011,2,0,9,4,1,4.5,0
40521,0,2012,2,0,2,6,4,5.0,0
40522,0,2010,4,0,1,6,3,4.5,0
40523,0,2012,1,0,2,0,0,1.0,0
40524,0,2013,1,0,0,2,5,5.0,0
40525,0,2011,1,6,215,413,17,3.5,0
40526,0,2011,1,0,0,4,0,3.5,0
40527,0,2011,14,7,95,465,73,4.0,0
40528,0,2011,1,0,8,3,3,3.5,0
40529,0,2012,1,0,0,7,0,5.0,0
40530,0,2011,3,0,8,6,0,2.0,0
40531,0,2012,1,0,0,8,0,3.5,0
40532,0,2008,12,0,9,42,1,3.5,0
40533,0,2008,3,7,1,60,1,2.5,0
40534,0,2010,6,0,5,40,1,4.0,0
40535,0,2010,2,0,6,4,3,5.0,0
40536,0,2013,1,0,4,0,0,5.0,0
40537,0,2009,1,9,5,6,1,5.0,0
40538,0,2010,1,8,1,1,7,5.0,0
40539,0,2011,12,1,6,408,98,3.5,0
40540,0,2011,1,0,0,86,8,3.5,0
40541,0,2012,4,0,6,45,2,4.5,0
40542,0,2012,1,0,6,56,5,3.0,0
40543,0,2010,4,0,1,7,3,3.5,0
40544,0,2013,1,0,0,0,0,5.0,0
40545,0,2011,1,0,7,8,0,1.0,0
40546,0,2012,1,0,0,0,0,5.0,0
40547,0,2011,15,0,3,33,3,3.5,0
40548,0,2010,1,0,0,1,5,5.0,0
40549,0,2008,2,5,0,5,3,3.0,0
40550,0,2008,1,0,2,6,9,3.0,0
40551,0,2012,1,0,0,0,0,5.0,0
40552,0,2011,1,0,2,8,0,5.0,0
40553,0,2009,6,9,6,55,8,3.5,0
40554,0,2011,2,7,9,21,5,4.0,0
40555,0,2009,1,0,0,9,0,1.0,0
40556,0,2013,6,0,1,3,8,3.0,0
40557,0,2012,2,0,8,68,3,2.5,0
40558,0,2010,1,0,0,0,0,4.0,0
40559,0,2011,4,0,9,1,0,3.5,0
40560,0,2010,1,0,0,9,0,4.0,0
40561,0,2013,23,0,8,55,7,3.5,0
40562,0,2012,1,0,1,1,0,4.0,0
40563,0,2010,2,0,8,18,3,4.5,0
40564,0,2009,1,0,0,0,0,4.5,0
40565,0,2009,3,0,9,7,0,4.5,0
40566,0,2008,1,0,271,1196,484,3.5,0
40567,1,2009,4,9,329,2031,247,4.0,0
40568,0,2011,5,0,0,5,4,5.0,0
40569,0,2012,1,6,5,3,9,2.5,0
40570,0,2011,15,0,31,84,75,4.5,0
40571,0,2008,5,0,4,17,9,4.0,0
40572,0,2013,1,0,0,1,0,2.0,0
40573,0,2010,3,0,3,2,0,3.5,0
40574,0,2013,1,0,0,0,0,5.0,0
40575,0,2010,7,0,5,72,57,4.0,0
40576,0,2013,1,0,0,0,0,2.0,0
40577,0,2008,22,2,90,140,20,3.5,0
40578,0,2011,1,0,0,8,0,3.0,0
40579,0,2012,1,0,1,8,7,3.0,0
40580,0,2012,1,2,0,4,0,5.0,0
40581,0,2012,1,0,5,7,3,4.0,0
40582,0,2013,1,0,4,15,6,3.0,0
40583,1,2007,17,13,1334,1192,1697,3.5,0
40584,0,2012,2,0,8,91,8,1.0,0
40585,0,2010,1,0,0,3,0,3.5,0
40586,0,2012,4,0,0,0,0,5.0,0
40587,0,2010,21,9,67,15,9,4.5,0
40588,0,2012,1,6,93,35,15,3.5,0
40589,0,2013,1,0,1,9,5,4.0,0
40590,0,2011,1,0,0,1,7,5.0,0
40591,0,2012,1,0,0,7,9,4.0,0
40592,0,2007,6,2,48,261,40,3.0,0
40593,0,2013,1,0,0,8,0,3.0,0
40594,0,2012,2,0,0,6,1,4.5,0
40595,0,2013,1,0,5,5,7,2.0,0
40596,0,2010,34,4,7,456,62,4.0,0
40597,0,2010,9,0,4,45,5,3.0,0
40598,0,2009,2,0,0,3,0,4.0,0
40599,0,2013,1,0,0,0,0,1.0,0
40600,0,2013,2,0,0,0,0,2.5,0
40601,0,2013,1,0,0,0,0,5.0,0
40602,0,2009,5,2,0,8,7,5.0,0
40603,0,2009,1,0,7,2,9,4.0,0
40604,0,2008,9,8,95,489,33,3.5,0
40605,0,2013,1,0,0,8,7,5.0,0
40606,0,2013,1,0,6,9,0,4.0,0
40607,0,2011,1,0,0,8,0,3.0,0
40608,0,2011,1,0,5,1,0,4.0,0
40609,0,2011,1,0,9,36,2,4.0,0
40610,0,2011,1,8,9,5,8,5.0,0
40611,0,2010,10,8,9,83,2,4.0,0
40612,0,2010,2,0,0,6,0,4.0,0
40613,0,2010,2,6,4,1,2,5.0,0
40614,0,2011,3,0,6,8,3,4.5,0
40615,0,2012,7,0,0,6,4,4.5,0
40616,1,2011,10,83,1636,516,863,4.0,0
40617,0,2012,38,0,9,74,29,4.5,0
40618,0,2011,2,9,8,54,27,4.5,0
40619,0,2008,111,97,1569,2294,2136,3.5,0
40620,0,2013,1,0,0,1,0,2.0,0
40621,0,2008,2,0,0,2,0,4.0,0
40622,0,2011,4,8,7,20,9,4.0,0
40623,0,2012,1,0,0,7,1,5.0,0
40624,0,2010,2,0,4,8,5,4.0,0
40625,0,2010,2,0,0,2,3,5.0,0
40626,0,2010,1,0,4,7,3,5.0,0
40627,0,2013,5,0,9,4,8,4.0,0
40628,0,2012,2,0,0,1,8,4.0,0
40629,0,2011,1,0,0,3,0,5.0,0
40630,0,2011,8,0,9,23,7,4.0,0
40631,1,2011,1,2,232,146,183,3.5,0
40632,0,2011,10,0,3,1,6,2.5,0
40633,0,2013,6,0,9,4,6,4.0,0
40634,0,2012,1,0,0,7,3,2.0,0
40635,0,2012,2,0,0,0,0,4.0,0
40636,0,2011,43,2,71,70,73,3.5,0
40637,0,2013,1,0,7,0,0,5.0,0
40638,0,2012,1,0,0,4,0,5.0,0
40639,0,2006,1,9,83,441,13,3.5,0
40640,0,2013,1,0,0,0,0,1.0,0
40641,0,2009,3,0,8,26,6,4.0,0
40642,0,2011,2,0,7,1,0,2.0,0
40643,0,2013,1,0,0,8,0,1.0,0
40644,0,2009,5,0,6,28,2,4.0,0
40645,0,2011,2,0,0,6,0,4.0,0
40646,0,2011,4,0,6,96,1,2.5,0
40647,0,2010,1,0,0,0,0,2.0,0
40648,0,2013,1,0,0,0,0,5.0,0
40649,0,2006,1,2,93,468,46,3.5,0
40650,0,2011,1,0,5,85,6,4.0,0
40651,0,2013,3,0,3,3,3,3.5,0
40652,0,2012,1,0,0,7,0,5.0,0
40653,0,2012,1,3,9,4,9,5.0,0
40654,0,2010,12,6,6,93,3,3.5,0
40655,0,2011,1,0,46,74,45,4.0,0
40656,0,2013,1,0,9,1,3,4.5,0
40657,0,2011,1,0,0,1,0,5.0,0
40658,0,2012,7,0,0,1,7,4.0,0
40659,0,2010,2,1,8,96,6,4.0,0
40660,0,2011,1,0,0,9,0,3.0,0
40661,0,2008,4,31,273,2402,279,3.5,0
40662,0,2010,2,0,0,2,9,5.0,0
40663,0,2013,1,0,3,0,0,3.0,0
40664,0,2012,5,0,0,3,0,4.5,0
40665,0,2009,2,0,0,8,8,3.0,0
40666,0,2013,1,0,0,8,9,5.0,0
40667,0,2010,3,0,2,4,0,4.0,0
40668,0,2010,2,0,5,6,1,4.5,0
40669,0,2011,5,0,9,4,0,3.5,0
40670,0,2012,1,0,0,0,0,5.0,0
40671,0,2010,4,0,4,17,7,4.0,0
40672,0,2010,1,3,8,54,0,3.0,0
40673,0,2012,1,0,0,1,0,4.5,0
40674,0,2011,2,0,0,4,0,5.0,0
40675,0,2010,16,0,1,93,9,4.0,0
40676,0,2010,22,0,9,74,6,4.0,0
40677,0,2010,14,7,1,18,5,4.0,0
40678,0,2010,1,9,62,85,1,4.0,0
40679,0,2011,1,0,0,2,9,5.0,0
40680,0,2009,1,0,0,7,0,5.0,0
40681,0,2009,2,0,4,6,3,5.0,0
40682,0,2011,1,0,0,36,1,2.5,0
40683,0,2008,1,0,3,2,7,4.5,0
40684,0,2007,1,0,1,17,35,4.0,0
40685,0,2012,2,0,0,1,0,4.5,0
40686,0,2010,1,2,52,418,34,4.0,0
40687,0,2010,3,5,5,44,7,4.0,0
40688,0,2010,1,0,0,7,0,2.5,0
40689,0,2011,16,0,8,88,9,3.5,0
40690,0,2010,4,0,2,1,5,4.5,0
40691,0,2009,1,0,0,79,9,4.0,0
40692,0,2011,1,0,0,0,0,5.0,0
40693,0,2011,1,0,0,2,0,1.5,0
40694,0,2013,2,0,9,0,0,4.0,0
40695,0,2012,1,0,3,2,0,3.5,0
40696,0,2010,1,0,0,3,9,4.5,0
40697,0,2013,1,0,0,9,0,5.0,0
40698,0,2011,1,0,0,32,6,4.0,0
40699,0,2009,2,8,3,6,8,4.0,0
40700,0,2011,1,0,2,0,0,4.0,0
40701,0,2010,4,0,0,33,1,4.0,0
40702,0,2013,1,0,0,39,7,4.0,0
40703,0,2009,1,0,10,39,5,3.5,0
40704,0,2009,11,0,18,76,18,4.0,0
40705,0,2010,3,0,0,9,3,1.5,0
40706,0,2010,1,0,0,0,0,2.5,0
40707,0,2009,3,0,3,2,0,3.5,0
40708,0,2013,2,4,3,4,2,4.5,0
40709,0,2010,2,0,7,8,8,2.5,0
40710,0,2013,2,0,0,3,0,4.0,0
40711,0,2010,4,0,0,2,0,5.0,0
40712,0,2007,5,52,944,833,2426,3.5,0
40713,0,2012,5,0,0,0,0,4.5,0
40714,0,2012,2,0,0,1,0,3.5,0
40715,0,2011,2,0,5,9,4,4.0,0
40716,0,2010,6,0,6,1,7,3.5,0
40717,0,2012,9,6,7,95,22,4.5,0
40718,0,2009,2,6,38,67,73,3.5,0
40719,0,2013,3,0,8,5,0,2.0,0
40720,0,2009,3,1,3,6,5,5.0,0
40721,0,2010,12,0,6,46,3,4.5,0
40722,0,2008,17,0,93,486,71,4.5,0
40723,0,2012,20,0,9,65,9,3.5,0
40724,0,2010,11,4,56,13,23,3.0,0
40725,0,2013,1,0,0,0,0,3.0,0
40726,0,2012,1,2,2,9,2,4.5,0
40727,0,2013,1,0,0,0,0,4.0,0
40728,0,2010,1,0,2,21,3,3.5,0
40729,0,2011,1,0,0,6,0,3.5,0
40730,0,2013,2,0,0,0,0,3.5,0
40731,0,2011,1,0,0,0,0,4.0,0
40732,0,2011,3,0,0,6,4,5.0,0
40733,0,2009,1,0,0,7,1,5.0,0
40734,1,2011,3,8,162,1635,389,3.5,0
40735,0,2011,3,0,2,61,6,4.5,0
40736,0,2012,2,0,0,3,0,2.5,0
40737,0,2008,12,0,67,66,4,3.5,0
40738,0,2010,1,0,0,0,0,5.0,0
40739,0,2008,1,6,92,15,55,3.0,0
40740,0,2012,1,0,0,0,0,3.0,0
40741,0,2011,1,0,4,6,0,3.5,0
40742,0,2011,1,0,0,6,0,5.0,0
40743,0,2012,2,0,0,5,8,4.5,0
40744,0,2011,1,0,0,0,0,5.0,0
40745,0,2010,1,9,22,362,91,4.0,0
40746,0,2012,2,0,0,2,0,4.5,0
40747,0,2012,1,0,0,5,8,3.5,0
40748,0,2011,1,0,0,7,0,2.0,0
40749,0,2011,1,0,8,6,9,2.5,0
40750,0,2007,1,0,9,37,3,3.5,0
40751,0,2010,18,0,6,79,2,4.0,0
40752,0,2014,11,0,9,7,1,4.0,0
40753,0,2011,3,0,0,6,2,3.5,0
40754,1,2008,4,58,381,2160,440,4.0,0
40755,0,2011,1,0,0,6,0,2.0,0
40756,0,2010,1,0,0,1,0,2.5,0
40757,0,2009,9,0,95,424,28,3.5,0
40758,0,2010,1,0,0,0,0,3.0,0
40759,0,2012,4,0,6,9,0,4.0,0
40760,1,2007,157,6,1637,1526,2441,3.5,0
40761,1,2009,1,7,44,151,85,3.5,0
40762,0,2011,1,0,0,0,0,4.0,0
40763,0,2008,7,4,200,101,27,3.5,0
40764,0,2013,1,0,0,1,0,5.0,0
40765,0,2010,15,0,96,181,7,2.5,0
40766,0,2012,1,0,7,0,0,5.0,0
40767,0,2013,1,0,0,5,0,1.0,0
40768,0,2012,1,0,1,5,1,4.5,0
40769,0,2012,1,0,2,1,6,5.0,0
40770,0,2012,1,0,0,8,0,1.0,0
40771,0,2011,2,0,0,0,8,3.5,0
40772,0,2013,1,0,0,0,0,5.0,0
40773,0,2013,1,0,0,9,5,5.0,0
40774,0,2009,5,3,63,216,35,3.5,0
40775,0,2011,1,0,0,2,0,4.0,0
40776,0,2011,2,0,8,24,2,3.5,0
40777,0,2011,3,0,0,5,4,3.5,0
40778,0,2010,3,0,2,33,4,4.0,0
40779,0,2011,3,0,0,0,0,4.0,0
40780,0,2005,1,5,66,27,14,4.0,0
40781,0,2010,1,0,0,1,0,1.0,0
40782,0,2011,3,0,0,4,0,4.0,0
40783,0,2012,2,0,0,1,3,5.0,0
40784,0,2013,4,0,0,5,0,3.5,0
40785,0,2008,1,0,3,74,5,3.5,0
40786,0,2013,2,0,0,2,9,1.5,0
40787,0,2009,2,7,53,349,81,3.5,0
40788,0,2011,2,0,0,3,0,4.0,0
40789,0,2007,2,4,28,371,499,3.5,0
40790,0,2012,5,0,0,2,0,4.5,0
40791,0,2012,1,0,5,5,0,5.0,0
40792,0,2011,1,0,0,8,0,4.0,0
40793,0,2010,2,0,4,47,2,3.0,0
40794,0,2010,1,4,9,9,3,5.0,0
40795,0,2010,1,0,5,8,0,3.5,0
40796,0,2012,1,0,7,3,2,5.0,0
40797,0,2010,1,0,0,8,0,4.0,0
40798,0,2012,3,0,0,5,7,5.0,0
40799,0,2013,3,6,3,8,4,4.0,0
40800,0,2012,6,0,1,9,5,3.5,0
40801,0,2009,1,0,7,43,7,3.0,0
40802,0,2013,1,0,4,8,6,2.0,0
40803,0,2012,1,1,5,5,2,5.0,0
40804,0,2010,2,4,94,180,60,4.0,0
40805,0,2011,1,0,6,3,0,4.0,0
40806,0,2012,1,0,0,1,0,3.0,0
40807,0,2010,3,0,0,2,8,3.0,0
40808,0,2010,8,0,7,98,4,3.0,0
40809,0,2013,1,0,0,8,0,2.0,0
40810,0,2009,8,0,7,32,6,2.5,0
40811,0,2009,2,0,0,6,9,3.5,0
40812,0,2012,1,0,0,7,0,4.0,0
40813,0,2013,1,0,0,0,0,5.0,0
40814,0,2012,1,0,0,4,2,5.0,0
40815,0,2010,5,8,0,4,1,4.0,0
40816,0,2011,19,0,3,2,2,4.0,0
40817,0,2012,1,0,6,8,8,5.0,0
40818,0,2011,1,0,0,4,0,4.5,0
40819,0,2013,2,0,0,0,0,4.5,0
40820,0,2012,1,0,0,49,1,1.0,0
40821,0,2012,2,0,0,9,0,4.0,0
40822,0,2010,5,0,9,64,4,3.5,0
40823,1,2008,3,5,123,352,377,4.0,0
40824,0,2012,7,0,3,9,46,4.0,0
40825,0,2013,1,0,0,0,0,5.0,0
40826,0,2009,1,0,6,6,6,4.5,0
40827,0,2007,13,9,30,39,33,3.5,0
40828,0,2011,2,0,8,55,7,2.0,0
40829,0,2012,1,0,0,4,0,1.0,0
40830,0,2010,1,0,8,9,8,4.0,0
40831,0,2008,56,2,199,1876,304,4.0,0
40832,1,2009,57,4,340,1012,152,3.5,1
40833,0,2011,1,0,0,0,0,5.0,0
40834,0,2013,16,0,0,9,4,4.0,0
40835,0,2008,10,0,9,57,8,3.5,0
40836,0,2010,12,8,6,63,9,4.0,0
40837,0,2012,1,4,0,3,0,5.0,0
40838,0,2011,2,0,0,6,0,3.5,0
40839,0,2012,1,0,0,1,0,5.0,0
40840,0,2012,1,0,0,3,0,2.0,0
40841,0,2011,3,0,9,98,9,4.0,0
40842,1,2007,1,54,284,2173,399,4.0,0
40843,1,2008,76,9,1487,1385,1690,4.0,0
40844,0,2012,1,0,0,0,0,5.0,0
40845,0,2012,1,0,4,0,0,5.0,0
40846,0,2011,1,0,0,0,0,5.0,0
40847,0,2009,11,0,5,21,3,3.0,0
40848,0,2012,3,0,1,3,9,3.5,0
40849,0,2011,1,0,0,4,0,2.5,0
40850,0,2010,1,0,0,2,0,3.0,0
40851,0,2009,1,0,0,6,0,3.0,0
40852,0,2011,1,0,9,42,5,4.5,0
40853,0,2011,1,7,9,40,9,2.5,0
40854,0,2011,5,0,8,2,0,4.0,0
40855,0,2006,1,57,2007,1173,2479,4.0,0
40856,0,2011,4,0,7,1,8,3.5,0
40857,0,2012,4,0,4,79,2,4.0,0
40858,0,2010,4,8,7,17,4,4.5,0
40859,0,2008,2,0,2,62,76,3.5,0
40860,1,2007,5,11,1043,1268,1515,4.0,0
40861,0,2011,7,0,2,37,9,3.0,0
40862,0,2012,1,0,6,3,4,3.0,0
40863,0,2011,1,0,1,3,7,1.0,0
40864,0,2006,3,0,3,3,4,4.0,0
40865,0,2011,1,0,0,9,0,5.0,0
40866,0,2010,1,1,3,39,8,3.5,0
40867,0,2009,2,0,0,8,8,5.0,0
40868,0,2013,1,0,0,0,0,5.0,0
40869,0,2008,1,0,5,2,0,1.5,0
40870,0,2013,1,0,0,0,0,5.0,0
40871,0,2006,4,0,9,67,65,4.0,0
40872,0,2011,1,0,0,0,0,5.0,0
40873,0,2009,3,0,0,7,0,3.5,0
40874,0,2009,1,0,0,3,0,1.0,0
40875,1,2010,5,8,67,198,45,3.5,0
40876,0,2012,1,0,0,0,0,4.0,0
40877,0,2011,1,0,0,4,0,5.0,0
40878,0,2011,2,0,0,4,0,1.5,0
40879,0,2009,1,9,22,484,81,4.0,0
40880,0,2010,14,8,171,64,7,2.0,0
40881,1,2006,11,96,1782,1086,2053,3.0,0
40882,0,2010,1,0,0,4,0,5.0,0
40883,0,2013,1,0,0,1,2,4.0,0
40884,0,2010,15,0,23,398,4,3.0,0
40885,0,2013,1,0,88,32,5,2.0,0
40886,0,2013,6,3,2,30,49,4.0,0
40887,0,2012,7,5,8,1,2,3.0,0
40888,0,2012,3,0,8,3,0,4.5,0
40889,0,2010,1,0,3,9,4,5.0,0
40890,0,2014,1,0,0,0,0,3.0,0
40891,0,2009,1,0,6,84,1,4.0,0
40892,0,2010,1,0,0,0,0,2.0,0
40893,0,2011,1,0,0,8,0,5.0,0
40894,0,2009,2,0,7,6,6,4.0,0
40895,0,2012,1,0,0,7,0,2.0,0
40896,0,2010,1,4,6,8,5,4.5,0
40897,0,2010,19,3,82,345,454,4.0,0
40898,0,2013,3,0,0,0,0,2.5,0
40899,0,2011,1,0,0,9,0,5.0,0
40900,0,2013,1,0,0,0,0,1.5,0
40901,0,2011,2,0,6,2,4,2.0,0
40902,0,2012,1,0,8,9,8,2.0,0
40903,0,2013,1,0,0,0,0,5.0,0
40904,0,2010,1,1,424,1723,339,4.0,0
40905,0,2010,2,0,0,0,0,4.5,0
40906,0,2012,1,0,0,5,7,5.0,0
40907,0,2013,1,0,0,3,5,4.0,0
40908,0,2011,1,0,0,3,1,4.0,0
40909,0,2012,13,6,68,211,31,3.0,0
40910,0,2011,2,0,5,2,1,3.5,0
40911,0,2011,8,0,9,77,3,3.5,0
40912,0,2008,66,5,312,2311,326,3.0,0
40913,0,2013,1,0,0,6,0,5.0,0
40914,0,2010,3,0,3,0,0,5.0,0
40915,0,2011,8,4,475,1558,163,4.0,0
40916,0,2008,2,0,0,7,9,3.5,0
40917,0,2012,1,0,1,5,8,5.0,0
40918,0,2013,1,0,0,0,0,5.0,0
40919,0,2012,2,0,0,9,0,4.0,0
40920,0,2010,2,6,9,1,2,5.0,0
40921,0,2008,1,1,9,81,6,4.0,0
40922,0,2013,1,0,0,4,5,2.0,0
40923,0,2011,1,4,7,86,1,4.0,0
40924,0,2012,2,0,9,7,0,3.5,0
40925,0,2010,3,0,4,9,7,2.0,0
40926,0,2008,5,7,1,72,8,4.0,0
40927,0,2011,1,0,0,2,0,5.0,0
40928,0,2011,4,8,1,47,4,5.0,0
40929,0,2011,1,0,0,8,0,5.0,0
40930,0,2012,2,0,9,5,1,4.0,0
40931,0,2012,1,0,7,5,5,5.0,0
40932,0,2011,3,0,8,9,7,4.5,0
40933,0,2009,3,6,419,170,408,4.0,0
40934,0,2013,1,0,0,81,7,4.0,0
40935,0,2011,1,0,0,52,5,4.5,0
40936,0,2011,1,0,5,4,1,4.5,0
40937,1,2012,94,6,487,1295,400,4.0,0
40938,1,2011,5,5,2383,612,189,3.5,0
40939,0,2011,1,0,1,0,0,1.0,0
40940,0,2012,2,0,0,93,0,3.5,0
40941,0,2011,14,9,5,68,81,3.5,0
40942,0,2011,4,0,8,1,2,5.0,0
40943,0,2010,2,7,149,1806,148,3.5,0
40944,0,2013,1,0,0,0,0,5.0,0
40945,0,2011,1,1,4,69,8,4.0,0
40946,0,2010,3,0,2,46,21,4.5,0
40947,0,2010,3,2,9,37,7,4.0,0
40948,0,2010,1,8,6,6,3,3.0,0
40949,0,2010,1,0,2,43,8,4.0,0
40950,0,2012,1,0,0,7,0,5.0,0
40951,0,2011,4,0,0,0,0,2.5,0
40952,0,2010,1,0,7,82,4,3.0,0
40953,0,2011,6,0,9,6,5,3.5,0
40954,0,2009,2,4,2,3,1,3.0,0
40955,0,2012,1,0,0,3,0,3.0,0
40956,0,2011,2,0,0,6,0,3.0,0
40957,0,2009,25,2,80,53,91,3.5,0
40958,0,2012,1,0,0,5,5,5.0,0
40959,1,2011,1,4,28,353,369,4.0,0
40960,0,2013,1,0,0,0,0,3.5,0
40961,0,2013,13,0,0,2,9,4.0,0
40962,0,2013,2,0,3,6,1,4.5,0
40963,0,2011,1,0,0,0,0,5.0,0
40964,0,2010,4,0,9,94,5,4.5,0
40965,0,2009,3,3,149,356,51,3.5,0
40966,0,2009,1,0,0,0,0,3.0,0
40967,0,2011,2,0,0,9,0,5.0,0
40968,0,2010,6,0,5,92,3,4.0,0
40969,0,2010,6,0,7,73,6,3.5,0
40970,0,2011,12,0,7,14,8,3.5,0
40971,0,2011,1,0,2,79,3,3.5,0
40972,0,2010,1,2,3,82,1,4.0,0
40973,0,2013,6,0,1,1,0,3.0,0
40974,0,2011,2,9,9,8,7,4.5,0
40975,0,2013,3,0,6,2,0,4.0,0
40976,0,2010,1,6,0,9,6,4.0,0
40977,0,2007,3,0,0,8,9,5.0,0
40978,0,2008,1,0,0,3,0,5.0,0
40979,0,2011,1,0,2,8,7,4.0,0
40980,0,2009,6,0,5,76,5,1.5,0
40981,0,2010,1,0,1,9,6,4.0,0
40982,0,2010,1,0,0,4,0,1.0,0
40983,0,2012,2,0,0,2,0,4.0,0
40984,0,2013,7,0,3,3,0,3.5,0
40985,0,2009,1,0,0,1,4,5.0,0
40986,1,2007,3,68,376,1290,290,4.0,0
40987,0,2012,1,0,0,2,0,5.0,0
40988,0,2012,1,0,0,1,0,5.0,0
40989,0,2011,2,6,2233,2227,469,3.5,0
40990,0,2007,1,0,7,4,6,5.0,0
40991,0,2012,5,0,0,4,9,4.5,0
40992,0,2013,6,0,0,9,0,4.0,0
40993,0,2011,2,0,6,4,3,5.0,0
40994,0,2009,12,0,4,76,3,3.0,1
40995,0,2011,1,3,2,63,1,4.0,0
40996,0,2012,3,0,2,5,0,2.0,0
40997,0,2011,5,0,0,6,0,3.0,0
40998,0,2009,1,0,7,78,4,3.5,0
40999,0,2009,3,0,6,29,6,3.5,0
41000,0,2012,2,0,9,4,0,5.0,0
41001,0,2013,1,0,0,4,0,2.0,0
41002,0,2013,1,0,2,1,0,1.0,0
41003,0,2011,1,0,4,2,4,4.0,0
41004,0,2010,6,0,0,0,0,3.0,0
41005,0,2013,1,0,3,0,8,3.0,0
41006,0,2011,3,4,12,142,35,3.5,0
41007,0,2012,2,0,0,0,0,4.0,0
41008,0,2010,2,9,9,83,3,3.5,0
41009,0,2011,9,5,60,402,13,3.5,0
41010,0,2009,4,0,0,2,4,5.0,0
41011,0,2011,1,0,8,2,5,2.0,0
41012,0,2008,1,1,4,69,74,4.0,0
41013,0,2012,1,0,0,0,0,5.0,0
41014,0,2011,8,0,22,78,5,4.5,0
41015,0,2012,2,0,9,48,6,4.5,0
41016,0,2012,1,0,0,4,0,1.0,0
41017,0,2008,2,0,4,42,3,4.0,0
41018,0,2013,1,0,0,0,5,5.0,0
41019,0,2011,25,0,35,254,1,3.5,0
41020,0,2010,1,9,5,9,0,4.5,0
41021,0,2008,23,0,2,45,45,4.0,0
41022,1,2011,4,52,1470,686,1630,4.0,1
41023,0,2013,5,0,8,8,5,4.5,0
41024,0,2009,23,9,14,191,13,4.5,0
41025,0,2010,2,0,3,5,6,4.0,0
41026,0,2011,10,7,46,173,98,3.5,0
41027,0,2011,2,0,6,3,9,4.0,0
41028,0,2013,1,0,0,9,7,4.0,0
41029,0,2009,2,6,16,82,2,3.5,0
41030,0,2010,1,5,0,24,5,3.5,0
41031,1,2008,3,2,145,297,193,3.5,0
41032,0,2010,57,8,80,24,28,3.5,0
41033,0,2012,3,0,7,2,1,3.5,0
